x,y,z
-96.505690,-480.567003,-4.965677
-95.874733,-479.977878,-4.979771
-95.262582,-479.377583,-4.993779
-94.664535,-478.762640,-5.007700
-94.079140,-478.131694,-5.021532
-93.506886,-477.485008,-5.035273
-92.948000,-476.822631,-5.035273
-92.402925,-476.144827,-5.048923
-91.872155,-475.451961,-5.062480
-91.356250,-474.744526,-5.075942
-90.855809,-474.023141,-5.089306
-90.371413,-473.288492,-5.102536
-89.903756,-472.541547,-5.115579
-89.452784,-471.782238,-5.128379
-89.017497,-471.009207,-5.140883
-88.597603,-470.221844,-5.140883
-88.193291,-469.420061,-5.153036
-87.804812,-468.603908,-5.164784
-87.432337,-467.773211,-5.176088
-87.076862,-466.929680,-5.186926
-86.740844,-466.077796,-5.197276
-86.425447,-465.219925,-5.207117
-86.130396,-464.356414,-5.216428
-85.855619,-463.487941,-5.216428
-85.600917,-462.614990,-5.225188
-85.366081,-461.738022,-5.233386
-85.152692,-460.863652,-5.241055
-84.962734,-459.999069,-5.248239
-84.795303,-459.145549,-5.254980
-84.649302,-458.303495,-5.261322
-84.523525,-457.472688,-5.267309
-84.416624,-456.650049,-5.272975
-84.326060,-455.816704,-5.278333
-84.246592,-454.957806,-5.278333
-84.179320,-454.074165,-5.283393
-84.124840,-453.166816,-5.288162
-84.083930,-452.237802,-5.292651
-84.056868,-451.291301,-5.296867
-84.044674,-450.331360,-5.300811
-84.047716,-449.359041,-5.304482
-84.065812,-448.374898,-5.307875
-84.098815,-447.379996,-5.310989
-84.146456,-446.375616,-5.313820
-84.208366,-445.363256,-5.316365
-84.284067,-444.344563,-5.318621
-84.372967,-443.321283,-5.320586
-84.474376,-442.295212,-5.322256
-84.587506,-441.268146,-5.322256
-84.711496,-440.241850,-5.323629
-84.845413,-439.218016,-5.324702
-84.988366,-438.198185,-5.325472
-85.140093,-437.183009,-5.325935
-85.300396,-436.172209,-5.326098
-85.468601,-435.165644,-5.325984
-85.644117,-434.163114,-5.325619
-85.826360,-433.164444,-5.325029
-86.014774,-432.169450,-5.324239
-86.208825,-431.177956,-5.323275
-86.408005,-430.189785,-5.322164
-86.611824,-429.204762,-5.320930
-86.819816,-428.222717,-5.319599
-87.031538,-427.243481,-5.318198
-87.246568,-426.266884,-5.316752
-87.464497,-425.292777,-5.315287
-87.684978,-424.320943,-5.313829
-87.907780,-423.350940,-5.312403
-88.132640,-422.382423,-5.311025
-88.359249,-421.415252,-5.309697
-88.587329,-420.449268,-5.308418
-88.816621,-419.484334,-5.307186
-89.046887,-418.520321,-5.306001
-89.277917,-417.557114,-5.304863
-89.509523,-416.594611,-5.303769
-89.741545,-415.632719,-5.302720
-89.973850,-414.671359,-5.301715
-90.206333,-413.710462,-5.300753
-90.438914,-412.749968,-5.299833
-90.671538,-411.789825,-5.298954
-90.904167,-410.829991,-5.298115
-91.136780,-409.870426,-5.297316
-91.369362,-408.911095,-5.296556
-91.601902,-407.951962,-5.295834
-91.834387,-406.992993,-5.295149
-92.066799,-406.034153,-5.294500
-92.299109,-405.075405,-5.293887
-92.531279,-404.116710,-5.293309
-92.763261,-403.158027,-5.292764
-92.994998,-402.199315,-5.292253
-93.226427,-401.240533,-5.291774
-93.457482,-400.281638,-5.291326
-93.688095,-399.322592,-5.290909
-93.918200,-398.363355,-5.290522
-94.147733,-397.403890,-5.290164
-94.376631,-396.444164,-5.289834
-94.604832,-395.484141,-5.289531
-94.832275,-394.523790,-5.289255
-95.058899,-393.563080,-5.289005
-95.284642,-392.601980,-5.288780
-95.509440,-391.640461,-5.288579
-95.733230,-390.678495,-5.288401
-95.955945,-389.716055,-5.288246
-96.177517,-388.753114,-5.288113
-96.397876,-387.789645,-5.288000
-96.616950,-386.825625,-5.287908
-96.834665,-385.861028,-5.287835
-97.050943,-384.895833,-5.287780
-97.265705,-383.930015,-5.287743
-97.478870,-382.963554,-5.287722
-97.690352,-381.996429,-5.287718
-97.900067,-381.028621,-5.287729
-98.107923,-380.060111,-5.287754
-98.313832,-379.090881,-5.287793
-98.517698,-378.120916,-5.287845
-98.719426,-377.150199,-5.287908
-98.918919,-376.178717,-5.287983
-99.116077,-375.206456,-5.288068
-99.310798,-374.233406,-5.288162
-99.502981,-373.259556,-5.288266
-99.692521,-372.284897,-5.288377
-99.879312,-371.309422,-5.288495
-100.063248,-370.333125,-5.288619
-100.244224,-369.356000,-5.288749
-100.422131,-368.378048,-5.288883
-100.596859,-367.399285,-5.289021
-100.768300,-366.419718,-5.289163
-100.936353,-365.439348,-5.289307
