Easting,Northing,Up
-162.1095624558057,-298.69090034363774,3.9700216168401994
-162.11709304946555,-299.40368497260977,3.9459879017608728
-162.12372867386384,-300.11658058484375,3.921954124763829
-162.12937982838798,-300.82947620882436,3.8979202917157068
-162.1341360099733,-301.54237184338683,3.8738864018284858
-162.13808674442583,-302.25537851042515,3.8508524488559885
-162.14123184864047,-302.9682739246725,3.8218184393445256
-162.14366110537293,-303.6812805605096,3.797784363366702
-162.14537438203774,-304.39428720255046,3.7737502269956167
-162.14646118071803,-305.10740482313764,3.7497160207917943
-162.14701096766757,-305.8204114263407,3.7246817511278323
-162.14693430133582,-306.5335290566975,3.7006474135527014
-162.1464100457606,-307.24664649676583,3.672613009025838
-162.14543840303548,-307.9597641320329,3.648578534314197
-162.14410877239555,-308.67288176796114,3.624543987836546
-162.1423316306374,-309.38599935502924,3.5995093742525626
-162.1402860206232,-310.0991169928359,3.5754746865542018
-162.13797191636766,-310.8122346280927,3.5514399266703265
-162.13547881816206,-311.5253522614369,3.5274050923341633
-162.132896225412,-312.2385808639442,3.503370171618485
-162.13013463384686,-312.95169848955095,3.4793351823265084
-162.12728354545538,-313.66481610972227,3.455300116961581
-162.12443240380685,-314.3779336257392,3.4292649680919
-162.12158131433225,-315.09105123401025,3.405229742944414
-162.11890921802626,-315.8041688338057,3.381194432940987
-162.11623709878495,-316.51728637611507,3.3561590403045045
-162.1137439969254,-317.2304039597761,3.332123564814509
-162.1113403896959,-317.94341056019357,3.308088012984456
-162.10893678634682,-318.65652812981165,3.284052375606649
-162.10662267555387,-319.36953471682165,3.2600166611823624
-162.1043980393838,-320.0826522194402,3.2349808588238034
-162.1020839299776,-320.7956587951823,3.210944984687501
-162.0998593172007,-321.5086653615163,3.1869090283453545
-162.09754523199902,-322.2216719743711,3.1638729937694166
-162.0951415968125,-322.9346784822535,3.1388368808367773
-162.0927380121219,-323.64768508578896,3.1158006891738808
-162.09024490431793,-324.3606916335754,3.091764419561912
-162.08766229978184,-325.07369817568224,3.067728072766755
-162.08490069692078,-325.7865937422861,3.043691655371731
-162.08204959893092,-326.49960027764746,3.0196551541758936
-162.07910899915547,-327.212495835821,2.9956185816728578
-162.07589988499868,-327.92550231444363,2.97058193010011
-162.07251177202681,-328.6383978154179,2.9455452105061966
-162.06894468792262,-329.3512933658514,2.9215084135119866
-162.0651986077944,-330.064188913886,2.8974715421917097
-162.06109453679127,-330.77708446316944,2.8734345991156545
-162.05681147193232,-331.4899800080525,2.8493975821423874
-162.05217038823326,-332.2028755020351,2.824360492970442
-162.04726083874812,-332.9157710462669,2.8003233305873607
-162.04208276864028,-333.62866653825347,2.7752860949752574
-162.03654672977723,-334.34145110847265,2.7512487960306373
-162.03065267742932,-335.05434660006364,2.726211420040727
-162.02431105710835,-335.7671309627245,2.698173980097721
-162.01770102319895,-336.4800264537074,2.6731364603187444
-162.01064349367323,-337.1928109749482,2.648098879263074
-162.00313847694073,-337.9055954986354,2.6230612304086947
-161.99536494026415,-338.61837996575196,2.5970235079670374
-161.98714391568308,-339.3311644351524,2.5709857159453406
-161.97865439341038,-340.04394890418433,2.5449478515515693
-161.96971738362916,-340.75673337489843,2.518909918329655
-161.96042240669595,-341.4695178979085,2.4938719154350792
-161.9507694118088,-342.1823023689443,2.467833840457871
-161.94075842348258,-342.8950868397191,2.4417956955971647
-161.9303894444698,-343.6078713093848,2.4157574781480093
-161.91966246854827,-344.32054480749173,2.3897191977560226
-161.90866700283536,-345.033329275646,2.3636808353008405
-161.8972240425998,-345.7460027736189,2.337642414102305
-161.88551258991455,-346.45878724224315,2.3116039124352596
-161.87344314307305,-347.1714607380866,2.28556534539797
-161.86101567531753,-347.8841341810477,2.258526707398545
-161.84823024348378,-348.59691864932597,2.2324879912011966
-161.83517631384473,-349.3095921440008,2.206449210869181
-161.82176434113342,-350.0222655278515,2.1784103583598835
-161.80808392302202,-350.73493902091906,2.152371434455148
-161.7940455117542,-351.44761251261906,2.1263324376138257
-161.77964910665136,-352.16028600503375,2.100293369859685
