x,y,z
-163.109267,-446.722540,-1.319699
-163.055044,-447.713955,-1.361302
-162.996127,-448.706052,-1.403224
-162.931238,-449.702336,-1.445440
-162.859126,-450.704125,-1.487924
-162.779054,-451.710823,-1.530652
-162.690136,-452.722142,-1.573596
-162.591501,-453.737658,-1.616731
-162.482247,-454.756933,-1.660032
-162.361452,-455.779499,-1.703473
-162.228173,-456.804866,-1.747028
-162.081458,-457.832530,-1.790671
-161.920348,-458.861985,-1.834377
-161.743887,-459.892717,-1.878122
-161.551127,-460.924246,-1.921912
-161.341136,-461.956034,-1.965777
-161.113217,-462.986860,-2.009744
-160.866919,-464.015291,-2.053844
-160.601552,-465.040419,-2.098104
-160.316501,-466.061326,-2.142555
-160.011202,-467.077154,-2.231808
-159.685137,-468.087097,-2.276338
-159.337837,-469.090416,-2.320615
-158.968860,-470.086450,-2.364499
-158.577790,-471.074623,-2.407848
-158.164207,-472.054469,-2.450581
-157.727710,-473.025569,-2.492756
-157.267755,-473.987834,-2.534454
-156.784407,-474.940183,-2.575754
-156.278958,-475.880601,-2.657481
-155.751926,-476.808260,-2.698069
-155.203118,-477.722925,-2.738578
-154.632588,-478.624118,-2.779089
-154.040422,-479.511330,-2.819683
-153.426792,-480.383983,-2.860439
-152.791934,-481.241455,-2.901436
-152.136148,-482.083088,-2.942714
-151.459796,-482.908199,-2.984260
-150.763291,-483.716092,-3.068078
-150.047118,-484.506047,-3.110315
-149.311452,-485.277613,-3.152745
-148.556169,-486.030570,-3.195351
-147.781430,-486.764530,-3.238114
-146.987425,-487.479091,-3.281016
-146.174321,-488.173865,-3.324038
-145.342273,-488.848469,-3.367162
-144.491416,-489.502522,-3.410371
-143.621864,-490.135643,-3.453644
-142.733707,-490.747444,-3.496965
-141.827009,-491.337531,-3.540315
-140.901819,-491.905489,-3.583675
-139.958116,-492.450904,-3.670354
-138.996402,-492.973150,-3.713636
-138.017718,-493.471354,-3.756855
-137.022722,-493.944788,-3.799993
-136.012004,-494.392780,-3.843032
-134.986187,-494.814667,-3.885952
-133.945887,-495.209816,-3.928705
-132.891713,-495.577612,-3.971208
-131.824252,-495.917466,-4.013377
-130.744056,-496.228806,-4.055129
-129.651674,-496.511074,-4.096378
-128.547452,-496.763722,-4.137041
-127.436032,-496.986289,-4.177033
-126.322443,-497.178249,-4.216270
-125.207688,-497.339795,-4.254668
-124.092745,-497.471146,-4.292142
-122.978775,-497.572534,-4.328610
-121.867037,-497.644233,-4.363985
-120.758867,-497.686579,-4.398188
-119.655651,-497.699983,-4.431199
-118.558794,-497.684938,-4.431199
-117.469692,-497.642022,-4.463037
-116.389709,-497.571898,-4.493724
-115.320165,-497.475311,-4.523282
-114.262256,-497.353064,-4.551733
-113.210168,-497.204294,-4.579098
-112.157827,-497.027628,-4.605398
-111.105995,-496.822799,-4.630657
-110.055430,-496.589556,-4.630657
-109.006950,-496.327676,-4.654894
-107.961409,-496.036967,-4.678133
-106.919697,-495.717270,-4.700394
-105.882729,-495.368456,-4.721699
-104.851444,-494.990434,-4.742070
-103.826791,-494.583145,-4.761551
-102.809726,-494.146566,-4.780211
-101.801203,-493.680701,-4.798120
-100.802173,-493.185587,-4.815351
-99.813682,-492.661351,-4.815351
-98.837171,-492.108395,-4.831972
-97.874074,-491.527164,-4.848057
-96.925763,-490.918169,-4.863674
-95.993532,-490.281966,-4.878895
-95.078592,-489.619148,-4.893792
-94.182059,-488.930326,-4.908434
-93.304947,-488.216111,-4.922893
-92.448159,-487.477096,-4.937237
-91.612496,-486.713841,-4.951499
-90.798597,-485.926812,-4.965677
-90.007134,-485.116518,-4.979771
-89.241114,-484.286331,-4.993779
-88.502117,-483.440099,-5.007700
-87.789782,-482.578132,-5.021532
-87.103931,-481.700945,-5.035273
-86.444470,-480.809065,-5.048923
-85.811391,-479.903092,-5.062480
-85.204748,-478.983692,-5.075942
-84.624638,-478.051595,-5.089306
-84.071199,-477.107611,-5.102536
-83.544554,-476.152569,-5.115579
-83.044926,-475.187543,-5.128379
-82.572781,-474.214618,-5.128379
-82.127880,-473.235154,-5.140883
-81.709766,-472.249381,-5.153036
-81.318074,-471.257685,-5.164784
-80.952478,-470.260439,-5.176088
-80.612742,-469.258169,-5.186926
-80.297903,-468.248162,-5.197276
-80.008173,-467.227577,-5.207117
-79.744095,-466.197314,-5.216428
-79.506125,-465.158390,-5.225188
-79.294635,-464.111680,-5.233386
-79.109964,-463.058171,-5.233386
-78.952263,-461.997914,-5.241055
-78.822053,-460.930234,-5.248239
-78.720056,-459.855893,-5.254980
-78.646650,-458.776144,-5.261322
-78.602157,-457.691813,-5.267309
-78.586838,-456.602552,-5.272975
-78.600491,-455.511218,-5.278333
-78.640978,-454.423158,-5.283393
-78.706969,-453.339248,-5.288162
-78.797981,-452.258629,-5.292651
-78.913380,-451.181224,-5.296867
-79.052381,-450.107542,-5.300811
-79.212915,-449.040947,-5.304482
-79.392826,-447.984113,-5.307875
-79.590619,-446.937657,-5.310989
-79.804535,-445.902821,-5.313820
-80.032711,-444.880904,-5.316365
-80.272932,-443.873741,-5.318621
-80.524877,-442.879117,-5.320586
-80.788960,-441.892314,-5.322256
-81.064112,-440.912478,-5.322256
-81.348983,-439.939478,-5.323629
-81.642314,-438.972938,-5.324702
-81.942875,-438.012461,-5.325472
-82.249419,-437.057744,-5.325935
-82.561139,-436.107679,-5.326098
-82.877631,-435.160517,-5.325984
-83.198108,-434.215527,-5.325619
-83.521585,-433.272493,-5.325029
-83.847198,-432.331106,-5.324239
-84.174125,-431.391102,-5.323275
-84.501601,-430.452232,-5.323275
-84.828926,-429.514272,-5.322164
-85.155501,-428.577033,-5.320930
-85.480854,-427.640374,-5.319599
-85.804641,-426.704199,-5.318198
-86.126595,-425.768443,-5.316752
-86.446482,-424.833032,-5.315287
-86.764062,-423.897953,-5.313829
-87.079244,-422.962905,-5.312403
-87.392122,-422.027301,-5.311025
-87.702642,-421.090913,-5.309697
-88.010657,-420.153729,-5.308418
-88.316064,-419.215703,-5.307186
-88.618773,-418.276807,-5.306001
-88.918707,-417.337017,-5.304863
-89.215806,-416.396315,-5.303769
-89.510018,-415.454688,-5.302720
-89.801303,-414.512126,-5.301715
-90.089628,-413.568624,-5.300753
-90.374965,-412.624176,-5.299833
-90.657295,-411.678783,-5.298954
-90.936604,-410.732445,-5.298115
-91.212880,-409.785164,-5.297316
-91.486117,-408.836944,-5.296556
-91.756311,-407.887791,-5.295834
-92.023460,-406.937708,-5.295149
-92.287566,-405.986704,-5.294500
-92.548630,-405.034784,-5.293887
-92.806657,-404.081957,-5.293309
-93.061650,-403.128228,-5.292764
-93.313615,-402.173607,-5.292253
-93.562558,-401.218101,-5.291774
-93.808483,-400.261718,-5.291326
-94.051395,-399.304465,-5.290909
-94.291300,-398.346351,-5.290522
-94.528200,-397.387383,-5.290164
-94.762099,-396.427568,-5.289834
-94.993000,-395.466914,-5.289531
-95.220902,-394.505428,-5.289255
-95.445804,-393.543117,-5.289005
-95.667706,-392.579988,-5.288780
-95.886602,-391.616046,-5.288579
-96.102487,-390.651299,-5.288401
-96.315353,-389.685752,-5.288246
-96.525191,-388.719412,-5.288113
-96.731989,-387.752284,-5.288000
-96.935731,-386.784373,-5.287908
-97.136403,-385.815686,-5.287835
-97.333984,-384.846227,-5.287780
-97.528453,-383.876002,-5.287743
-97.719786,-382.905016,-5.287722
-97.907957,-381.933275,-5.287718
-98.092934,-380.960783,-5.287729
-98.274687,-379.987546,-5.287754
-98.453180,-379.013570,-5.287793
-98.628375,-378.038860,-5.287845
-98.800231,-377.063422,-5.287908
-98.968704,-376.087263,-5.287983
-99.133749,-375.110388,-5.288068
-99.295315,-374.132804,-5.288162
-99.453350,-373.154518,-5.288266
-99.607800,-372.175539,-5.288377
-99.758606,-371.195873,-5.288495
-99.905709,-370.215530,-5.288619
-100.049045,-369.234519,-5.288749
-100.188549,-368.252849,-5.288883
-100.324151,-367.270542,-5.289021
-100.455772,-366.287632,-5.289163
-100.583338,-365.304136,-5.289307
-100.706775,-364.320065,-5.289453
-100.826005,-363.335434,-5.289601
-100.940951,-362.350256,-5.289750
-101.051532,-361.364548,-5.289900
-101.157666,-360.378324,-5.290051
-101.259272,-359.391604,-5.290201
-101.356268,-358.404404,-5.290351
-101.448574,-357.416745,-5.290501
-101.536111,-356.428647,-5.290648
-101.618805,-355.440133,-5.290794
-101.696584,-354.451225,-5.290938
-101.769382,-353.461948,-5.291079
-101.837141,-352.472329,-5.291217
-101.899806,-351.482393,-5.291351
-101.957333,-350.492168,-5.291482
-102.009684,-349.501685,-5.291607
-102.056833,-348.510973,-5.291728
-102.098758,-347.520061,-5.291844
-102.135450,-346.528982,-5.291953
-102.166907,-345.537767,-5.292057
-102.193135,-344.546447,-5.292153
-102.214151,-343.555054,-5.292243
-102.229979,-342.563620,-5.292325
-102.240650,-341.572176,-5.292399
-102.246205,-340.580753,-5.292464
-102.246689,-339.589381,-5.292520
-102.242157,-338.598090,-5.292604
-102.232666,-337.606908,-5.292631
-102.218283,-336.615863,-5.292647
-102.199076,-335.624983,-5.292652
-102.175119,-334.634292,-5.292646
-102.146489,-333.643814,-5.292627
-102.113266,-332.653574,-5.292596
-102.075533,-331.663591,-5.292551
-102.033375,-330.673888,-5.292494
-101.986875,-329.684482,-5.292422
-101.936122,-328.695390,-5.292336
-101.881199,-327.706630,-5.292236
-101.822193,-326.718215,-5.292120
-101.759187,-325.730160,-5.291988
-101.692266,-324.742474,-5.291841
-101.621510,-323.755170,-5.291677
-101.547000,-322.768256,-5.291496
-101.468812,-321.781741,-5.291297
-101.387023,-320.795631,-5.291081
-101.301705,-319.809931,-5.290846
-101.212932,-318.824646,-5.290593
-101.120772,-317.839780,-5.290593
-101.025295,-316.855334,-5.290320
-100.926567,-315.871308,-5.290028
-100.824656,-314.887704,-5.289715
-100.719628,-313.904518,-5.289382
-100.611551,-312.921750,-5.289028
-100.500492,-311.939390,-5.288653
-100.386523,-310.957448,-5.288255
-100.269716,-309.975754,-5.287836
-100.150158,-308.994080,-5.287395
-100.027932,-308.012383,-5.286936
-99.903120,-307.030654,-5.286463
-99.775815,-306.048874,-5.285978
-99.646117,-305.067029,-5.285486
-99.514132,-304.085102,-5.284988
-99.379981,-303.103076,-5.284488
-99.243791,-302.120935,-5.283991
-99.105702,-301.138658,-5.283498
-98.965868,-300.156227,-5.283012
-98.824453,-299.173619,-5.282539
-98.681634,-298.190813,-5.282080
-98.537599,-297.207782,-5.281638
-98.392549,-296.224502,-5.281218
-98.246696,-295.240943,-5.280822
-98.100261,-294.257076,-5.280115
-97.953472,-293.272871,-5.279811
-97.806564,-292.288297,-5.279545
-97.659775,-291.303321,-5.279318
-97.513345,-290.317913,-5.279136
-97.367509,-289.332042,-5.279000
-97.222499,-288.345678,-5.278915
-97.078537,-287.358796,-5.278883
-96.935833,-286.371372,-5.278908
