latitude,longitude,altitude
36.58338387902791,-121.75779637779135,231.94921776057018
36.583374853726305,-121.75779605016956,231.9492787584734
36.58336582858647,-121.75779572486827,231.94933991852926
36.58335680359845,-121.75779540221217,231.9494012418478
36.58334777875331,-121.75779508249491,231.94946273020224
36.58333875404341,-121.75779476597658,231.9495243820969
36.583329729462484,-121.75779445288161,231.94958619847245
36.58332070500567,-121.75779414339715,231.9496481803542
36.583311680669844,-121.75779383767191,231.9497103286595
36.583302656453036,-121.75779353581547,231.94977264377397
36.58329363235697,-121.75779323789845,231.94983512467218
36.58328460837773,-121.75779294395156,231.94989777218672
36.58327558454145,-121.75779265397192,231.94996058548503
36.583266561088756,-121.7577923679639,231.95002356362647
36.583257538214745,-121.7577920859034,231.9500867043675
36.583248515918804,-121.7577918076752,231.9501500093966
36.58323949422018,-121.75779153313995,231.9502134757224
36.583230473135416,-121.7577912621304,231.9502771032601
36.583221452684086,-121.75779099445637,231.95034089153947
36.58321243288705,-121.75779072990807,231.95040484092272
36.58320341376669,-121.75779046825981,231.950468950215
36.583194395346425,-121.75779020927408,231.95053321792065
36.583185377650615,-121.75778995270561,231.9505976448722
36.58317636070425,-121.7577896983055,231.95066222790885
36.58316734453265,-121.75778944582567,231.9507269671153
36.58315832916124,-121.7577891950233,231.95079186343216
36.58314931461524,-121.7577889456658,231.95085691331303
36.583140300919375,-121.75778869753576,231.95092211750577
36.583131288097604,-121.75778845043655,231.95098747573277
36.58312227617274,-121.75778820419823,231.95105298705346
36.583113265166276,-121.75778795868341,231.95111864933233
36.58310425509799,-121.7577877137929,231.95118446564555
36.5830952459858,-121.75778746947013,231.95125043150594
36.583086237845684,-121.75778722570347,231.95131654982023
36.58307723069157,-121.75778698252444,231.95138281964776
36.58306822453577,-121.75778674000185,231.95144924015594
36.58305921938877,-121.75778649822965,231.9515158125396
36.58305021526203,-121.75778625730928,231.95158253588144
36.58304121216055,-121.75778601732382,231.9516494107365
36.58303221011477,-121.75778577830917,231.9517164382149
36.58302320906614,-121.75778554019348,231.95178361601168
36.58301420932207,-121.757785302804,231.95185094316287
36.58300521274734,-121.75778506603183,231.95191840492765
36.58299622061104,-121.75778482944317,231.95198599011164
36.58298723277527,-121.75778459189034,231.95205369730385
36.582978249281545,-121.75778435182642,231.95212152129267
36.58296927012254,-121.75778410719357,231.9521894588325
36.58296029529852,-121.75778385540474,231.9522575018051
36.58295132479468,-121.75778359333178,231.95232564341833
36.58294235857942,-121.75778331732356,231.95239387613242
36.58293339658946,-121.75778302323143,231.95246218764277
36.58292443874144,-121.7577827064166,231.95253056985445
36.58291548484845,-121.75778236176002,231.9525990126218
36.58290653488482,-121.75778198377171,231.95266749956207
36.582897587945816,-121.75778156657782,231.95273602695937
36.58288864606627,-121.75778110428193,231.95280456524733
36.58287969748812,-121.75778058961406,231.9528731860032
36.58287071047736,-121.7577800088161,231.95294210688022
36.582861673003656,-121.75777934809152,231.9530113945217
36.58285259036064,-121.75777859911348,231.95308098752804
36.58284346502725,-121.75777775195166,231.95315084685035
36.582834300739776,-121.75777679680492,231.95322092153555
36.582825101320054,-121.75777572352386,231.95329116150978
36.58281587089867,-121.75777452173845,231.95336151063168
36.582806613772775,-121.75777318085288,231.95343191290596
36.582797334367264,-121.75777169013321,231.95350231005577
36.582788037146805,-121.75777003879655,231.95357264125983
36.58277872661046,-121.75776821609685,231.9536428503767
36.58276940699541,-121.75776621134804,231.95371287833495
36.582760083028646,-121.75776401407772,231.95378266555474
36.58275076563982,-121.757761616294,231.95385210683745
36.58274146768198,-121.75775901278453,231.95392108626035
36.5827321972707,-121.75775619566983,231.95398952253257
36.582722962596584,-121.75775315797539,231.95405733297562
36.58271377133737,-121.75774989324185,231.95412444181105
36.58270463069459,-121.75774639559968,231.95419077614375
36.582695547270085,-121.75774265966395,231.95425626889192
36.582686526964,-121.75773868042583,231.95432086311948
36.58267757493499,-121.7577344531366,231.95438450432658
36.58266869531645,-121.75772997304655,231.95444714884562
36.58265989185864,-121.75772523560894,231.95450875525245
36.58265116527691,-121.75772023472575,231.95456930434233
36.58264252533919,-121.75771497098536,231.95462871768424
36.58263399034717,-121.75770945851121,231.95468687718773
36.582625567828536,-121.75770370297448,231.95474373232298
36.582617259880514,-121.75769770219895,231.9547992621733
36.5826090708147,-121.75769145671734,231.95485342911516
36.582601005233656,-121.75768496741095,231.954906199349
36.58259306836234,-121.75767823611521,231.95495753142723
36.58258526583385,-121.75767126537582,231.95500738637668
36.58257760361226,-121.7576640584556,231.95505571901052
36.582570087900656,-121.75765661930777,231.9551024868325
36.582562725010256,-121.75764895244578,231.95514764854104
36.58255552150533,-121.75764106317207,231.95519115687526
36.58254848145564,-121.75763295338405,231.9552329833552
36.58254160683575,-121.75762462166743,231.95527310883733
36.58253490116034,-121.7576160697619,231.95531150747087
36.58252836807542,-121.75760729973322,231.95534815103005
36.58252201109482,-121.75759831339454,231.955383017488
36.582515833692256,-121.75758911241834,231.95541607806393
36.5825098393125,-121.75757969825987,231.95544731175636
36.58250403140899,-121.75757007213426,231.9554766873715
36.582498413482476,-121.75756023500074,231.95550418446288
36.58249298910301,-121.75755018750753,231.95552977042573
36.58248776200224,-121.75753993014408,231.95555341716576
36.5824827359185,-121.7575294626216,231.95557509648043
36.58247791655146,-121.75751879044964,231.9555947701678
36.58247331189294,-121.75750792514127,231.9556123966021
36.582468928565056,-121.75749687394786,231.95562793553057
