================================================================================
RESULTS SUMMARY
================================================================================

XODR coordinates for (s, t) coordinates on R1:

----------------------------------------------------------------------------------------------------
         s |          t |          XODR X |          XODR Y |          XODR Z |            RD X |            RD Y |            RD Z
     652.0 |      0.000 |     -168.640051 |     -344.972433 |        9.926696 |     -161.909336 |     -345.558791 |        9.926696
     653.0 |      0.000 |     -168.653309 |     -345.984796 |        9.891036 |     -161.924230 |     -346.558700 |        9.891036
     654.0 |      0.000 |     -168.665559 |     -346.997290 |        9.854765 |     -161.938133 |     -347.558736 |        9.854765
     655.0 |      0.000 |     -168.676797 |     -348.009911 |        9.817880 |     -161.951041 |     -348.558897 |        9.817880
     656.0 |      0.000 |     -168.687017 |     -349.022657 |        9.780384 |     -161.962948 |     -349.559180 |        9.780384
     657.0 |      0.000 |     -168.696215 |     -350.035523 |        9.742275 |     -161.973848 |     -350.559581 |        9.742275
     658.0 |      0.000 |     -168.704379 |     -351.047809 |        9.703553 |     -161.983730 |     -351.559408 |        9.703553
     659.0 |      0.000 |     -168.711509 |     -352.060051 |        9.664219 |     -161.992596 |     -352.559189 |        9.664219
     660.0 |      0.000 |     -168.717603 |     -353.072403 |        9.624272 |     -162.000441 |     -353.559079 |        9.624272
     661.0 |      0.000 |     -168.722654 |     -354.084861 |        9.583713 |     -162.007261 |     -354.559072 |        9.583713
     662.0 |      0.000 |     -168.726657 |     -355.097423 |        9.542542 |     -162.013051 |     -355.559167 |        9.542542
     663.0 |      0.000 |     -168.729608 |     -356.110085 |        9.500758 |     -162.017804 |     -356.559359 |        9.500758
     664.0 |      0.000 |     -168.731500 |     -357.122844 |        9.458361 |     -162.021517 |     -357.559645 |        9.458361
     665.0 |      0.000 |     -168.732329 |     -358.135695 |        9.415352 |     -162.024183 |     -358.560022 |        9.415352
     666.0 |      0.000 |     -168.732089 |     -359.148065 |        9.371723 |     -162.025797 |     -359.559922 |        9.371723
     667.0 |      0.000 |     -168.730777 |     -360.160390 |        9.327410 |     -162.026356 |     -360.559778 |        9.327410
     668.0 |      0.000 |     -168.728387 |     -361.172799 |        9.282400 |     -162.025854 |     -361.559714 |        9.282400
     669.0 |      0.000 |     -168.724913 |     -362.185286 |        9.236693 |     -162.024287 |     -362.559727 |        9.236693
     670.0 |      0.000 |     -168.720352 |     -363.197850 |        9.190288 |     -162.021649 |     -363.559813 |        9.190288
     671.0 |      0.000 |     -168.714696 |     -364.210486 |        9.143188 |     -162.017935 |     -364.559971 |        9.143188
     672.0 |      0.000 |     -168.707942 |     -365.223191 |        9.095390 |     -162.013140 |     -365.560195 |        9.095390
     673.0 |      0.000 |     -168.700083 |     -366.235962 |        9.046895 |     -162.007259 |     -366.560482 |        9.046895
     674.0 |      0.000 |     -168.691119 |     -367.248345 |        8.997703 |     -162.000289 |     -367.560386 |        8.997703
     675.0 |      0.000 |     -168.681042 |     -368.260680 |        8.947814 |     -161.992225 |     -368.560241 |        8.947814
     676.0 |      0.000 |     -168.669847 |     -369.273071 |        8.897228 |     -161.983059 |     -369.560150 |        8.897228
     677.0 |      0.000 |     -168.657527 |     -370.285513 |        8.845946 |     -161.972788 |     -370.560109 |        8.845946
     678.0 |      0.000 |     -168.644078 |     -371.298004 |        8.793966 |     -161.961406 |     -371.560114 |        8.793966
     679.0 |      0.000 |     -168.629494 |     -372.310540 |        8.741290 |     -161.948907 |     -372.560163 |        8.741290
     680.0 |      0.000 |     -168.613771 |     -373.323118 |        8.687916 |     -161.935287 |     -373.560251 |        8.687916
     681.0 |      0.000 |     -168.596902 |     -374.335734 |        8.633846 |     -161.920540 |     -374.560376 |        8.633846
     682.0 |      0.000 |     -168.578889 |     -375.348050 |        8.579079 |     -161.904667 |     -375.560204 |        8.579079
     683.0 |      0.000 |     -168.559723 |     -376.360312 |        8.523614 |     -161.887659 |     -376.559977 |        8.523614
     684.0 |      0.000 |     -168.539396 |     -377.372603 |        8.467453 |     -161.869510 |     -377.559777 |        8.467453
     685.0 |      0.000 |     -168.517905 |     -378.384918 |        8.410595 |     -161.850214 |     -378.559600 |        8.410595
     686.0 |      0.000 |     -168.495243 |     -379.397254 |        8.353040 |     -161.829767 |     -379.559442 |        8.353040
     687.0 |      0.000 |     -168.471405 |     -380.409608 |        8.294788 |     -161.808163 |     -380.559301 |        8.294788
     688.0 |      0.000 |     -168.446386 |     -381.421976 |        8.236044 |     -161.785397 |     -381.559172 |        8.236044
     689.0 |      0.000 |     -168.420181 |     -382.434355 |        8.177445 |     -161.761463 |     -382.559053 |        8.177445
     690.0 |      0.000 |     -168.392791 |     -383.446513 |        8.119036 |     -161.736364 |     -383.558714 |        8.119036
     691.0 |      0.000 |     -168.364206 |     -384.458611 |        8.060816 |     -161.710088 |     -384.558315 |        8.060816
     692.0 |      0.000 |     -168.334420 |     -385.470710 |        8.002787 |     -161.682631 |     -385.557915 |        8.002787
     693.0 |      0.000 |     -168.303427 |     -386.482806 |        7.944948 |     -161.653987 |     -386.557511 |        7.944948
     694.0 |      0.000 |     -168.271222 |     -387.494897 |        7.887300 |     -161.624150 |     -387.557101 |        7.887300
     695.0 |      0.000 |     -168.237800 |     -388.506977 |        7.829841 |     -161.593116 |     -388.556679 |        7.829841
     696.0 |      0.000 |     -168.203156 |     -389.519045 |        7.772572 |     -161.560879 |     -389.556243 |        7.772572
     697.0 |      0.000 |     -168.167284 |     -390.531097 |        7.715493 |     -161.527434 |     -390.555790 |        7.715493
     698.0 |      0.000 |     -168.130185 |     -391.542995 |        7.658605 |     -161.492780 |     -391.555184 |        7.658605
     699.0 |      0.000 |     -168.091849 |     -392.554828 |        7.601906 |     -161.456910 |     -392.554512 |        7.601906
     700.0 |      0.000 |     -168.052270 |     -393.566635 |        7.545398 |     -161.419818 |     -393.553814 |        7.545398
     701.0 |      0.000 |     -168.011443 |     -394.578413 |        7.489080 |     -161.381497 |     -394.553084 |        7.489080
     702.0 |      0.000 |     -167.969362 |     -395.590157 |        7.432951 |     -161.341942 |     -395.552320 |        7.432951
     703.0 |      0.000 |     -167.926023 |     -396.601864 |        7.377013 |     -161.301149 |     -396.551519 |        7.377013
     704.0 |      0.000 |     -167.881419 |     -397.613531 |        7.321265 |     -161.259113 |     -397.550677 |        7.321265
     705.0 |      0.000 |     -167.835547 |     -398.625155 |        7.265707 |     -161.215827 |     -398.549790 |        7.265707
     706.0 |      0.000 |     -167.788402 |     -399.636681 |        7.210339 |     -161.171290 |     -399.548805 |        7.210339
     707.0 |      0.000 |     -167.739979 |     -400.648140 |        7.155161 |     -161.125494 |     -400.547753 |        7.155161
     708.0 |      0.000 |     -167.690271 |     -401.659545 |        7.100173 |     -161.078434 |     -401.546646 |        7.100173
     709.0 |      0.000 |     -167.639272 |     -402.670892 |        7.045376 |     -161.030105 |     -402.545481 |        7.045376
     710.0 |      0.000 |     -167.586979 |     -403.682180 |        6.990813 |     -160.980501 |     -403.544255 |        6.990813
     711.0 |      0.000 |     -167.533385 |     -404.693403 |        6.936545 |     -160.929618 |     -404.542965 |        6.936545
     712.0 |      0.000 |     -167.478485 |     -405.704560 |        6.882573 |     -160.877449 |     -405.541607 |        6.882573
     713.0 |      0.000 |     -167.422274 |     -406.715645 |        6.828897 |     -160.823991 |     -406.540177 |        6.828897
     714.0 |      0.000 |     -167.364745 |     -407.726678 |        6.775516 |     -160.769236 |     -407.538694 |        6.775516
     715.0 |      0.000 |     -167.305895 |     -408.737641 |        6.722431 |     -160.713180 |     -408.537140 |        6.722431
     716.0 |      0.000 |     -167.245717 |     -409.748523 |        6.669642 |     -160.655819 |     -409.535505 |        6.669642
     717.0 |      0.000 |     -167.184208 |     -410.759321 |        6.617148 |     -160.597146 |     -410.533786 |        6.617148
     718.0 |      0.000 |     -167.121361 |     -411.770031 |        6.564950 |     -160.537158 |     -411.531978 |        6.564950
     719.0 |      0.000 |     -167.057171 |     -412.780650 |        6.513048 |     -160.475848 |     -412.530079 |        6.513048
     720.0 |      0.000 |     -166.991634 |     -413.791174 |        6.461441 |     -160.413212 |     -413.528085 |        6.461441
     721.0 |      0.000 |     -166.924743 |     -414.801601 |        6.410130 |     -160.349245 |     -414.525993 |        6.410130
     722.0 |      0.000 |     -166.856488 |     -415.812008 |        6.359115 |     -160.283935 |     -415.523880 |        6.359115
     723.0 |      0.000 |     -166.786868 |     -416.822343 |        6.308396 |     -160.217281 |     -416.521695 |        6.308396
     724.0 |      0.000 |     -166.715878 |     -417.832570 |        6.257972 |     -160.149280 |     -417.519401 |        6.257972
     725.0 |      0.000 |     -166.643513 |     -418.842686 |        6.207844 |     -160.079926 |     -418.516996 |        6.207844
     726.0 |      0.000 |     -166.569769 |     -419.852687 |        6.158011 |     -160.009215 |     -419.514476 |        6.158011
     727.0 |      0.000 |     -166.494640 |     -420.862569 |        6.108474 |     -159.937140 |     -420.511837 |        6.108474
     728.0 |      0.000 |     -166.418120 |     -421.872330 |        6.059233 |     -159.863698 |     -421.509077 |        6.059233
     729.0 |      0.000 |     -166.340206 |     -422.881966 |        6.010287 |     -159.788882 |     -422.506192 |        6.010287
     730.0 |      0.000 |     -166.260880 |     -423.891604 |        5.961637 |     -159.712678 |     -423.503308 |        5.961637
     731.0 |      0.000 |     -166.180143 |     -424.901169 |        5.913281 |     -159.635086 |     -424.500349 |        5.913281
     732.0 |      0.000 |     -166.097994 |     -425.910598 |        5.865097 |     -159.556104 |     -425.497255 |        5.865097
     733.0 |      0.000 |     -166.014428 |     -426.919888 |        5.817018 |     -159.475728 |     -426.494022 |        5.817018
     734.0 |      0.000 |     -165.929440 |     -427.929036 |        5.769046 |     -159.393952 |     -427.490647 |        5.769046
     735.0 |      0.000 |     -165.843025 |     -428.938039 |        5.721178 |     -159.310771 |     -428.487127 |        5.721178
     736.0 |      0.000 |     -165.755176 |     -429.946892 |        5.673417 |     -159.226180 |     -429.483458 |        5.673417
     737.0 |      0.000 |     -165.665890 |     -430.955593 |        5.625761 |     -159.140174 |     -430.479637 |        5.625761
     738.0 |      0.000 |     -165.575145 |     -431.964309 |        5.578210 |     -159.052733 |     -431.475830 |        5.578210
     739.0 |      0.000 |     -165.482943 |     -432.972947 |        5.530766 |     -158.963859 |     -432.471944 |        5.530766
     740.0 |      0.000 |     -165.389287 |     -433.981423 |        5.483426 |     -158.873553 |     -433.467895 |        5.483426
     741.0 |      0.000 |     -165.294171 |     -434.989732 |        5.436193 |     -158.781811 |     -434.463681 |        5.436193
     742.0 |      0.000 |     -165.197590 |     -435.997871 |        5.389065 |     -158.688627 |     -435.459297 |        5.389065
     743.0 |      0.000 |     -165.099539 |     -437.005838 |        5.342042 |     -158.593996 |     -436.454741 |        5.342042
     744.0 |      0.000 |     -165.000012 |     -438.013628 |        5.295126 |     -158.497912 |     -437.450010 |        5.295126
     745.0 |      0.000 |     -164.899004 |     -439.021239 |        5.248314 |     -158.400372 |     -438.445099 |        5.248314
     746.0 |      0.000 |     -164.796490 |     -440.028867 |        5.201609 |     -158.301349 |     -439.440204 |        5.201609
     747.0 |      0.000 |     -164.692473 |     -441.036411 |        5.155009 |     -158.200847 |     -440.435224 |        5.155009
     748.0 |      0.000 |     -164.586958 |     -442.043764 |        5.108514 |     -158.098872 |     -441.430053 |        5.108514
     749.0 |      0.000 |     -164.479941 |     -443.050923 |        5.062125 |     -157.995418 |     -442.424691 |        5.062125
     750.0 |      0.000 |     -164.371416 |     -444.057886 |        5.015842 |     -157.890480 |     -443.419132 |        5.015842
     751.0 |      0.000 |     -164.261377 |     -445.064648 |        4.969665 |     -157.784052 |     -444.413373 |        4.969665
     752.0 |      0.000 |     -164.149820 |     -446.071207 |        4.923593 |     -157.676130 |     -445.407412 |        4.923593
     753.0 |      0.000 |     -164.036739 |     -447.077558 |        4.877643 |     -157.566708 |     -446.401244 |        4.877643
     754.0 |      0.000 |     -163.922104 |     -448.083922 |        4.831972 |     -157.455757 |     -447.395087 |        4.831972
     755.0 |      0.000 |     -163.805920 |     -449.090189 |        4.786618 |     -157.343282 |     -448.388832 |        4.786618
     756.0 |      0.000 |     -163.688195 |     -450.096238 |        4.741581 |     -157.229290 |     -449.382361 |        4.741581
     757.0 |      0.000 |     -163.568924 |     -451.102067 |        4.696861 |     -157.113777 |     -450.375670 |        4.696861
     758.0 |      0.000 |     -163.448102 |     -452.107671 |        4.652457 |     -156.996738 |     -451.368756 |        4.652457
     759.0 |      0.000 |     -163.325724 |     -453.113047 |        4.608370 |     -156.878166 |     -452.361615 |        4.608370
     760.0 |      0.000 |     -163.201783 |     -454.118192 |        4.564600 |     -156.758058 |     -453.354244 |        4.564600
     761.0 |      0.000 |     -163.076276 |     -455.123103 |        4.521147 |     -156.636407 |     -454.346640 |        4.521147
     762.0 |      0.000 |     -162.949167 |     -456.128011 |        4.478011 |     -156.513180 |     -455.339031 |        4.478011
     763.0 |      0.000 |     -162.820462 |     -457.132806 |        4.435191 |     -156.388384 |     -456.331309 |        4.435191
     764.0 |      0.000 |     -162.690174 |     -458.137356 |        4.392688 |     -156.262028 |     -457.323344 |        4.392688
     765.0 |      0.000 |     -162.558296 |     -459.141658 |        4.350502 |     -156.134109 |     -458.315132 |        4.350502
     766.0 |      0.000 |     -162.424824 |     -460.145708 |        4.308633 |     -156.004620 |     -459.306669 |        4.308633
     767.0 |      0.000 |     -162.289752 |     -461.149503 |        4.267080 |     -155.873556 |     -460.297952 |        4.267080
     768.0 |      0.000 |     -162.153075 |     -462.153039 |        4.225845 |     -155.740913 |     -461.288978 |        4.225845
     769.0 |      0.000 |     -162.014788 |     -463.156313 |        4.184926 |     -155.606685 |     -462.279743 |        4.184926
     770.0 |      0.000 |     -161.874851 |     -464.159562 |        4.144324 |     -155.470834 |     -463.270481 |        4.144324
     771.0 |      0.000 |     -161.733274 |     -465.162676 |        4.104038 |     -155.333368 |     -464.261085 |        4.104038
     772.0 |      0.000 |     -161.590069 |     -466.165518 |        4.064070 |     -155.194301 |     -465.251418 |        4.064070
     773.0 |      0.000 |     -161.445231 |     -467.168084 |        4.024418 |     -155.053627 |     -466.241477 |        4.024418
     774.0 |      0.000 |     -161.298756 |     -468.170370 |        3.985083 |     -154.911341 |     -467.231258 |        3.985083
     775.0 |      0.000 |     -161.150637 |     -469.172374 |        3.946035 |     -154.767437 |     -468.220757 |        3.946035
     776.0 |      0.000 |     -161.000870 |     -470.174091 |        3.907165 |     -154.621911 |     -469.209973 |        3.907165
     777.0 |      0.000 |     -160.849449 |     -471.175519 |        3.868464 |     -154.474758 |     -470.198900 |        3.868464
     778.0 |      0.000 |     -160.696332 |     -472.176890 |        3.829932 |     -154.325936 |     -471.187770 |        3.829932
     779.0 |      0.000 |     -160.541530 |     -473.178099 |        3.791569 |     -154.175454 |     -472.176478 |        3.791569
     780.0 |      0.000 |     -160.385056 |     -474.179009 |        3.753375 |     -154.023329 |     -473.164887 |        3.753375
     781.0 |      0.000 |     -160.226906 |     -475.179614 |        3.715350 |     -153.869553 |     -474.152995 |        3.715350
     782.0 |      0.000 |     -160.067075 |     -476.179913 |        3.677493 |     -153.714122 |     -475.140798 |        3.677493
     783.0 |      0.000 |     -159.905557 |     -477.179901 |        3.639806 |     -153.557032 |     -476.128292 |        3.639806
     784.0 |      0.000 |     -159.742348 |     -478.179575 |        3.602288 |     -153.398276 |     -477.115475 |        3.602288
     785.0 |      0.000 |     -159.577440 |     -479.178932 |        3.564939 |     -153.237849 |     -478.102342 |        3.564939
     786.0 |      0.000 |     -159.410793 |     -480.178193 |        3.527758 |     -153.075710 |     -479.089113 |        3.527758
     787.0 |      0.000 |     -159.242415 |     -481.177258 |        3.490747 |     -152.911868 |     -480.075688 |        3.490747
     788.0 |      0.000 |     -159.072323 |     -482.175996 |        3.453905 |     -152.746339 |     -481.061938 |        3.453905
     789.0 |      0.000 |     -158.900511 |     -483.174402 |        3.417231 |     -152.579117 |     -482.047858 |        3.417231
     790.0 |      0.000 |     -158.726974 |     -484.172473 |        3.380727 |     -152.410197 |     -483.033446 |        3.380727
     791.0 |      0.000 |     -158.551707 |     -485.170206 |        3.344391 |     -152.239574 |     -484.018699 |        3.344391
     792.0 |      0.000 |     -158.374704 |     -486.167598 |        3.308224 |     -152.067243 |     -485.003612 |        3.308224
     793.0 |      0.000 |     -158.195960 |     -487.164645 |        3.272227 |     -151.893199 |     -485.988182 |        3.272227
     794.0 |      0.000 |     -158.015433 |     -488.161548 |        3.236398 |     -151.717399 |     -486.972609 |        3.236398
     795.0 |      0.000 |     -157.833133 |     -489.158215 |        3.200738 |     -151.539854 |     -487.956800 |        3.200738
     796.0 |      0.000 |     -157.649075 |     -490.154525 |        3.165248 |     -151.360579 |     -488.940637 |        3.165248
     797.0 |      0.000 |     -157.463253 |     -491.150477 |        3.129835 |     -151.179569 |     -489.924119 |        3.129835
     798.0 |      0.000 |     -157.275663 |     -492.146067 |        3.094357 |     -150.996818 |     -490.907240 |        3.094357
     799.0 |      0.000 |     -157.086300 |     -493.141291 |        3.058814 |     -150.812321 |     -491.889999 |        3.058814
     800.0 |      0.000 |     -156.895157 |     -494.136146 |        3.023204 |     -150.626073 |     -492.872391 |        3.023204
     801.0 |      0.000 |     -156.702230 |     -495.130628 |        2.987529 |     -150.438069 |     -493.854413 |        2.987529
     802.0 |      0.000 |     -156.507480 |     -496.124906 |        2.951787 |     -150.248270 |     -494.836231 |        2.951787
     803.0 |      0.000 |     -156.310915 |     -497.118900 |        2.915979 |     -150.056685 |     -495.817766 |        2.915979
     804.0 |      0.000 |     -156.112548 |     -498.112510 |        2.880104 |     -149.863328 |     -496.798921 |        2.880104
     805.0 |      0.000 |     -155.912376 |     -499.105734 |        2.844164 |     -149.668192 |     -497.779692 |        2.844164
     806.0 |      0.000 |     -155.710391 |     -500.098568 |        2.808158 |     -149.471273 |     -498.760076 |        2.808158
     807.0 |      0.000 |     -155.506590 |     -501.091008 |        2.772085 |     -149.272566 |     -499.740070 |        2.772085
     808.0 |      0.000 |     -155.300966 |     -502.083052 |        2.735946 |     -149.072064 |     -500.719669 |        2.735946
     809.0 |      0.000 |     -155.093514 |     -503.074695 |        2.699741 |     -148.869764 |     -501.698871 |        2.699741
     810.0 |      0.000 |     -154.877086 |     -504.061321 |        2.663470 |     -148.658622 |     -502.673108 |        2.663470
     811.0 |      0.000 |     -154.623616 |     -505.047895 |        2.627133 |     -148.411035 |     -503.647252 |        2.627133
     812.0 |      0.000 |     -154.335786 |     -506.022584 |        2.590730 |     -148.129619 |     -504.609622 |        2.590730
     813.0 |      0.000 |     -154.015834 |     -506.985046 |        2.554260 |     -147.816576 |     -505.559879 |        2.554260
     814.0 |      0.000 |     -153.663788 |     -507.939512 |        2.517724 |     -147.471941 |     -506.502203 |        2.517724
     815.0 |      0.000 |     -153.282354 |     -508.881444 |        2.481122 |     -147.098368 |     -507.432115 |        2.481122
     816.0 |      0.000 |     -152.872967 |     -509.809683 |        2.444455 |     -146.697267 |     -508.348473 |        2.444455
     817.0 |      0.000 |     -152.434921 |     -510.727028 |        2.407720 |     -146.267947 |     -509.254039 |        2.407720
     818.0 |      0.000 |     -151.970229 |     -511.629768 |        2.370921 |     -145.812385 |     -510.145152 |        2.370921
     819.0 |      0.000 |     -151.478909 |     -512.518080 |        2.334095 |     -145.330597 |     -511.021985 |        2.334095
     820.0 |      0.000 |     -150.960877 |     -513.391716 |        2.297270 |     -144.822499 |     -511.884293 |        2.297270
     821.0 |      0.000 |     -150.416905 |     -514.248621 |        2.260444 |     -144.288850 |     -512.730048 |        2.260444
     822.0 |      0.000 |     -149.846421 |     -515.088617 |        2.223619 |     -143.729082 |     -513.559073 |        2.223619
     823.0 |      0.000 |     -149.250133 |     -515.909279 |        2.186794 |     -143.143892 |     -514.368974 |        2.186794
     824.0 |      0.000 |     -148.626597 |     -516.710852 |        2.149968 |     -142.531858 |     -515.159992 |        2.149968
     825.0 |      0.000 |     -147.976384 |     -517.490513 |        2.113143 |     -141.893536 |     -515.929338 |        2.113143
     826.0 |      0.000 |     -147.300367 |     -518.245104 |        2.076317 |     -141.229778 |     -516.673893 |        2.076317
     827.0 |      0.000 |     -146.594404 |     -518.976534 |        2.039492 |     -140.536515 |     -517.395542 |        2.039492
     828.0 |      0.000 |     -145.861534 |     -519.678626 |        2.002667 |     -139.816725 |     -518.088184 |        2.002667
     829.0 |      0.000 |     -145.102131 |     -520.348200 |        1.965841 |     -139.070769 |     -518.748679 |        1.965841
     830.0 |      0.000 |     -144.310403 |     -520.986721 |        1.929016 |     -138.292951 |     -519.378469 |        1.929016
     831.0 |      0.000 |     -143.491379 |     -521.586195 |        1.892190 |     -137.488205 |     -519.969663 |        1.892190
     832.0 |      0.000 |     -142.645225 |     -522.142921 |        1.855365 |     -136.656689 |     -520.518605 |        1.855365
     833.0 |      0.000 |     -141.767415 |     -522.655561 |        1.818540 |     -135.793945 |     -521.023969 |        1.818540
     834.0 |      0.000 |     -140.862661 |     -523.116797 |        1.781714 |     -134.904597 |     -521.478534 |        1.781714
     835.0 |      0.000 |     -139.932709 |     -523.521602 |        1.744889 |     -133.990353 |     -521.877335 |        1.744889
     836.0 |      0.000 |     -138.977229 |     -523.865828 |        1.708063 |     -133.050882 |     -522.216276 |        1.708063
     837.0 |      0.000 |     -137.999925 |     -524.143901 |        1.671238 |     -132.089816 |     -522.489853 |        1.671238
     838.0 |      0.000 |     -137.005701 |     -524.350826 |        1.634413 |     -131.111973 |     -522.693141 |        1.634413
     839.0 |      0.000 |     -135.996674 |     -524.483045 |        1.597587 |     -130.119429 |     -522.822627 |        1.597587
     840.0 |      0.000 |     -134.981385 |     -524.543892 |        1.560762 |     -129.120594 |     -522.881614 |        1.560762
     841.0 |      0.000 |     -133.967878 |     -524.539146 |        1.523937 |     -128.123391 |     -522.875816 |        1.523937
     842.0 |      0.000 |     -132.954492 |     -524.470460 |        1.487111 |     -127.126191 |     -522.806867 |        1.487111
     843.0 |      0.000 |     -131.947637 |     -524.340141 |        1.450286 |     -126.135305 |     -522.677050 |        1.450286
     844.0 |      0.000 |     -130.949385 |     -524.150860 |        1.413460 |     -125.152775 |     -522.489008 |        1.413460
     845.0 |      0.000 |     -129.963905 |     -523.906105 |        1.376635 |     -124.182710 |     -522.246189 |        1.376635
     846.0 |      0.000 |     -128.991085 |     -523.608639 |        1.339810 |     -123.225005 |     -521.951322 |        1.339810
     847.0 |      0.000 |     -128.037018 |     -523.263360 |        1.302984 |     -122.285664 |     -521.609251 |        1.302984
     848.0 |      0.000 |     -127.096861 |     -522.871399 |        1.266159 |     -121.359923 |     -521.221089 |        1.266159
     849.0 |      0.000 |     -126.179941 |     -522.439654 |        1.229333 |     -120.456973 |     -520.793658 |        1.229333
     850.0 |      0.000 |     -125.276982 |     -521.966542 |        1.192508 |     -119.567684 |     -520.325384 |        1.192508
     851.0 |      0.000 |     -124.399757 |     -521.460995 |        1.155683 |     -118.703654 |     -519.825104 |        1.155683
     852.0 |      0.000 |     -123.536437 |     -520.918763 |        1.118857 |     -117.853239 |     -519.288605 |        1.118857
     853.0 |      0.000 |     -122.699475 |     -520.350094 |        1.082032 |     -117.028710 |     -518.726025 |        1.082032
     854.0 |      0.000 |     -121.876764 |     -519.749050 |        1.045206 |     -116.218143 |     -518.131483 |        1.045206
     855.0 |      0.000 |     -121.079633 |     -519.125976 |        1.008381 |     -115.432704 |     -517.515211 |        1.008381
     856.0 |      0.000 |     -120.297571 |     -518.474641 |        0.971556 |     -114.662040 |     -516.871042 |        0.971556
     857.0 |      0.000 |     -119.539502 |     -517.804203 |        0.934730 |     -113.914948 |     -516.208032 |        0.934730
     858.0 |      0.000 |     -118.797631 |     -517.109445 |        0.897905 |     -113.183748 |     -515.521019 |        0.897905
     859.0 |      0.000 |     -118.077912 |     -516.397356 |        0.861079 |     -112.474313 |     -514.816913 |        0.861079
     860.0 |      0.000 |     -117.375593 |     -515.664606 |        0.824254 |     -111.781959 |     -514.092420 |        0.824254
     861.0 |      0.000 |     -116.693784 |     -514.915562 |        0.787429 |     -111.109756 |     -513.351856 |        0.787429
     862.0 |      0.000 |     -116.030439 |     -514.149048 |        0.750603 |     -110.455687 |     -512.594057 |        0.750603
     863.0 |      0.000 |     -115.386468 |     -513.366961 |        0.713778 |     -109.820653 |     -511.820897 |        0.713778
     864.0 |      0.000 |     -114.761763 |     -512.569933 |        0.677682 |     -109.204547 |     -511.033003 |        0.677682
     865.0 |      0.000 |     -114.155974 |     -511.758086 |        0.644223 |     -108.607024 |     -510.230492 |        0.644223
     866.0 |      0.000 |     -113.569971 |     -510.933024 |        0.613500 |     -108.028946 |     -509.414951 |        0.613500
     867.0 |      0.000 |     -113.003148 |     -510.094161 |        0.585513 |     -107.469714 |     -508.585800 |        0.585513
     868.0 |      0.000 |     -112.456446 |     -509.242960 |        0.560261 |     -106.930256 |     -507.744484 |        0.560261
     869.0 |      0.000 |     -111.929863 |     -508.379330 |        0.537744 |     -106.410571 |     -506.890916 |        0.537744
     870.0 |      0.000 |     -111.423750 |     -507.503477 |        0.517964 |     -105.911003 |     -506.025296 |        0.517964
     871.0 |      0.000 |     -110.939251 |     -506.616836 |        0.500919 |     -105.432683 |     -505.149046 |        0.500919
     872.0 |      0.000 |     -110.475887 |     -505.717599 |        0.486610 |     -104.975133 |     -504.260377 |        0.486610
     873.0 |      0.000 |     -110.036038 |     -504.809198 |        0.475036 |     -104.540704 |     -503.362684 |        0.475036
     874.0 |      0.000 |     -109.618687 |     -503.887836 |        0.466199 |     -104.128387 |     -502.452213 |        0.466199
     875.0 |      0.000 |     -109.227037 |     -502.958428 |        0.460096 |     -103.741343 |     -501.533824 |        0.460096
     876.0 |      0.000 |     -108.860374 |     -502.016462 |        0.456730 |     -103.378861 |     -500.603059 |        0.456730
     877.0 |      0.000 |     -108.521887 |     -501.066398 |        0.456000 |     -103.044086 |     -499.664326 |        0.456000
     878.0 |      0.000 |     -108.212433 |     -500.106049 |        0.456000 |     -102.737858 |     -498.715467 |        0.456000
     879.0 |      0.000 |     -107.932386 |     -499.141247 |        0.456000 |     -102.460555 |     -497.762242 |        0.456000
     880.0 |      0.000 |     -107.664443 |     -498.165390 |        0.456000 |     -102.195142 |     -496.798111 |        0.456000
     881.0 |      0.000 |     -107.408517 |     -497.186305 |        0.456000 |     -101.941547 |     -495.830806 |        0.456000
     882.0 |      0.000 |     -107.164483 |     -496.204182 |        0.456000 |     -101.699645 |     -494.860512 |        0.456000
     883.0 |      0.000 |     -106.932212 |     -495.219200 |        0.456000 |     -101.469313 |     -493.887408 |        0.456000
     884.0 |      0.000 |     -106.739512 |     -494.226291 |        0.456000 |     -101.277900 |     -492.906518 |        0.456000
     885.0 |      0.000 |     -106.575191 |     -493.227212 |        0.456000 |     -101.114398 |     -491.919564 |        0.456000
     886.0 |      0.000 |     -106.420957 |     -492.226905 |        0.456000 |     -100.960819 |     -490.931409 |        0.456000
     887.0 |      0.000 |     -106.276698 |     -491.224538 |        0.456000 |     -100.817051 |     -489.941231 |        0.456000
     888.0 |      0.000 |     -106.142628 |     -490.221467 |        0.456000 |     -100.683305 |     -488.950368 |        0.456000
     889.0 |      0.000 |     -106.018606 |     -489.216483 |        0.456000 |     -100.559443 |     -487.957626 |        0.456000
     890.0 |      0.000 |     -105.904809 |     -488.210781 |        0.456000 |     -100.445640 |     -486.964187 |        0.456000
     891.0 |      0.000 |     -105.801186 |     -487.203632 |        0.456000 |     -100.341844 |     -485.969329 |        0.456000
     892.0 |      0.000 |     -105.707838 |     -486.195650 |        0.456000 |     -100.248157 |     -484.973661 |        0.456000
     893.0 |      0.000 |     -105.624792 |     -485.186687 |        0.456000 |     -100.164604 |     -483.977034 |        0.456000
     894.0 |      0.000 |     -105.552107 |     -484.176889 |        0.456000 |     -100.091243 |     -482.979594 |        0.456000
