s_m,x_m,y_m,heading_rad
681.449421,-169.946702,-334.897599,-1.627240627309
683.431900,-170.054997,-336.877118,-1.623667448750
685.414188,-170.156263,-338.856818,-1.620149957455
687.396311,-170.250613,-340.836694,-1.616688262461
689.378294,-170.338157,-342.816743,-1.613282464468
691.360161,-170.419008,-344.796960,-1.609932656150
693.341933,-170.493277,-346.777340,-1.606638922457
695.323633,-170.561076,-348.757880,-1.603401340920
697.305280,-170.622516,-350.738574,-1.600219981951
699.286893,-170.677709,-352.719418,-1.597094909140
701.268490,-170.726768,-354.700408,-1.594026179551
703.250090,-170.769803,-356.681540,-1.591013844012
705.231706,-170.806926,-358.662809,-1.588057947401
707.213355,-170.838249,-360.644211,-1.585158528931
709.195051,-170.863883,-362.625741,-1.582315622429
711.176806,-170.883941,-364.607394,-1.579529256609
713.158633,-170.898534,-366.589168,-1.576799455347
715.140543,-170.907773,-368.571056,-1.574126237942
717.122547,-170.911771,-370.553055,-1.571509619378
719.104652,-170.910638,-372.535161,-1.568949610584
721.086869,-170.904487,-374.517368,-1.566446218682
723.069205,-170.893429,-376.499673,-1.563999447233
725.051666,-170.877576,-378.482071,-1.561609296479
727.034259,-170.857040,-380.464558,-1.559275763578
729.016989,-170.831931,-382.447129,-1.556998842836
730.999861,-170.802363,-384.429780,-1.554778525931
732.982877,-170.768447,-386.412506,-1.552614802131
734.966042,-170.730293,-388.395304,-1.550507658508
736.949357,-170.688015,-390.378168,-1.548457080151
738.932824,-170.641723,-392.361094,-1.546463050361
740.916444,-170.591529,-394.344079,-1.544525550856
742.900216,-170.537546,-396.327117,-1.542644561957
744.884142,-170.479884,-398.310204,-1.540820062775
746.868219,-170.418655,-400.293336,-1.539052031394
748.852445,-170.353971,-402.276508,-1.537340445043
750.836820,-170.285944,-404.259717,-1.535685280264
752.821339,-170.214685,-406.242956,-1.534086513079
754.806000,-170.140306,-408.226223,-1.532544119143
756.790799,-170.062918,-410.209513,-1.531058073899
758.775731,-169.982634,-412.192820,-1.529628352725
760.760792,-169.899565,-414.176142,-1.528254931073
762.745976,-169.813822,-416.159474,-1.526937784604
764.731277,-169.725518,-418.142810,-1.525676889319
766.716690,-169.634764,-420.126147,-1.524472221683
768.702207,-169.541671,-422.109481,-1.523323758743
770.687821,-169.446352,-424.092806,-1.522231478242
772.673526,-169.348918,-426.076119,-1.521195358726
