x_m,y_m
597.9599122660744,-501.46350639104094
597.90323013257,-503.46270305605395
597.8529474790761,-505.4639959969595
597.8087655224198,-507.4673025994345
597.7703854794287,-509.4725402491555
597.7375085669298,-511.4796263317996
597.7098360017504,-513.4884782330433
597.687069000718,-515.4990133385635
597.6689087806598,-517.5111490340371
597.655056558403,-519.5248027051408
597.645213550775,-521.5398917375512
597.639080974603,-523.5563335169454
597.6363600467142,-525.574045429
597.6367519839363,-527.5929448593918
597.6399580030961,-529.6129491937977
597.6456793210211,-531.6339758178943
597.6536171545387,-533.6559421173586
597.663472720476,-535.6787654778672
597.6749472356603,-537.702363285097
597.6877419169191,-539.7266529247248
597.7015579810794,-541.7515517824272
597.7160966449687,-543.7769772438812
597.7310591254142,-545.8028466947636
597.7461466392433,-547.829077520751
597.761060403283,-549.8555871075204
597.7755016343609,-551.8822928407485
597.7891715493042,-553.9091121061119
597.8017713649402,-555.9359622892877
597.8130022980961,-557.9627607759525
597.8225655655991,-559.989424951783
597.8301623842768,-562.0158722024563
597.8354939709563,-564.0420199136489
597.8382615424649,-566.0677854710378
597.8381663156299,-568.0930862602996
597.8349095072787,-570.1178396671111
597.8281923342382,-572.1419630771492
597.8177160133362,-574.1653738760907
597.8031817613996,-576.1879894496122
597.784290795256,-578.2097271833908
597.7607443317323,-580.230504463103
597.7322435876562,-582.2502386744256
597.6984897798549,-584.2688472030356
597.6591841251554,-586.2862474346097
597.6140278403852,-588.3023567548247
597.5627221423717,-590.3170925493571
597.5049682479421,-592.330372203884
597.4404673739235,-594.3421131040823
597.3689207371435,-596.3522326356284
597.2900295544291,-598.3606481841994
597.2034950426078,-600.3672771354719
597.1090184185068,-602.3720368751228
597.0063008989533,-604.3748447888289
596.8950437007749,-606.3756182622668
596.7749480407986,-608.3742746811135
596.6457151358516,-610.3707314310458
596.5070462027616,-612.3649058977402
596.3586424583555,-614.3567154668739
596.2002051194606,-616.3460775241234
596.0314354029047,-618.3329094551656
595.8520345255145,-620.317128645677
595.6617037041174,-622.2986524813349
595.4601441555409,-624.2773983478158
595.2470570966121,-626.2532836307964
595.0221437441585,-628.2262257159537
594.7851053150073,-630.1961419889643
594.5356430259856,-632.1629498355052
594.2734580939208,-634.126566641253
593.9982517356403,-636.0869097918845
593.7097251679714,-638.0438966730766
593.4075796077414,-639.997444670506
593.0915162717773,-641.9474711698495
592.7612363769066,-643.8938935567838
592.4164411399565,-645.8366292169859
592.0568317777545,-647.7755955361325
591.6821095071276,-649.7107098999004
591.2919755449034,-651.6418896939662
590.8861311079089,-653.5690523040068
590.4642774129716,-655.4921151156991
590.0261156769187,-657.4109955147198
589.5713471165775,-659.3256108867458
589.0996729487753,-661.2358786174536
588.6107943903394,-663.1417160925204
588.104412658097,-665.0430406976226
587.5802289688753,-666.9397698184372
587.037944539502,-668.831820840641
586.4772605868039,-670.7191111499104
585.8978783276086,-672.6015581319227
585.2994989787435,-674.4790791723547
584.6818237570355,-676.3515916568828
584.0445538793122,-678.2190129711839
583.3873905624006,-680.0812605009351
582.7100350231282,-681.9382516318126
582.0121884783223,-683.7899037494938
581.2935521448103,-685.6361342396551
580.5538272394192,-687.4768604879735
579.7920558543658,-689.3161343206712
579.017481583057,-691.1587313288613
578.2358442183639,-692.9984572682682
577.4472226398035,-694.8353186409641
576.6516957268929,-696.6693219490215
575.8493423591487,-698.5004736945127
575.0402414160884,-700.3287803795098
574.2244717772287,-702.1542485060853
573.4021123220867,-703.9768845763117
572.5732419301793,-705.7966950922612
571.7379394810234,-707.6136865560061
570.8962838541364,-709.4278654696188
570.0483539290348,-711.2392383351718
569.1942285852358,-713.0478116547371
568.3339867022563,-714.8535919303873
567.4677071596136,-716.6565856641948
566.5954688368242,-718.4567993582317
565.7173506134054,-720.2542395145707
564.8334313688742,-722.0489126352837
563.9437899827475,-723.8408252224434
563.0485053345421,-725.629983778122
562.1476563037754,-727.4163948043919
561.2413217699641,-729.2000648033254
560.3295806126251,-730.9810002769949
559.4125117112759,-732.7592077274727
558.4901939454328,-734.5346936568311
557.5627061946133,-736.3074645671426
556.630127338334,-738.0775269604794
555.6925362561122,-739.8448873389138
554.7500118274647,-741.6095522045184
553.8026329319088,-743.3715280593653
552.850478448961,-745.1308214055271
551.8936272581386,-746.8874387450759
550.9321582389586,-748.641386580084
549.9661502709378,-750.392671412624
548.9956822335934,-752.1412997447682
548.0208330064421,-753.8872780785887
547.0416814690011,-755.6306129161582
546.0583065007876,-757.3713107595487
545.0707869813181,-759.1093781108327
544.0793788783326,-760.8250403822256
542.9712492488121,-762.4141918544587
541.6986153898428,-763.8839315495143
540.279524199626,-765.237238757132
538.7320225763634,-766.4770927670523
537.0741574182565,-767.6064728690153
535.3239756235067,-768.628358352761
533.4995240903157,-769.5457285080296
531.6188497168849,-770.3615626245612
529.6999994014161,-771.0788399920959
527.7610200421105,-771.7005399003739
525.81995853717,-772.2296416391354
523.8948617847957,-772.6691244981201
521.9425965051241,-773.060054902637
519.9810144889119,-773.4496394046732
518.0190259977408,-773.8372087141928
516.0566366036254,-774.222782460617
514.0938518785804,-774.6063802733676
512.1306773946208,-774.9880217818658
510.16711872376106,-775.3677266155329
508.2031814380162,-775.7455144037908
506.2388711094009,-776.1214047760609
504.27419330992996,-776.4954173617642
502.30915361161806,-776.8675717903227
500.34375758647997,-777.2378876911578
498.3780108065305,-777.6063846936905
496.41191884378435,-777.973082427343
494.4454872702563,-778.3380005215361
492.47872165796116,-778.7011586056916
490.51162757891365,-779.0625763092307
488.54421060512857,-779.4222732615752
486.57647630862067,-779.7802690921466
484.6084302614047,-780.1365834303659
482.6400780354954,-780.491235905655
480.67142520290747,-780.8442461474352
478.7024773356559,-781.195633785128
476.7332400057552,-781.5454184481548
474.76371878522025,-781.8936197659373
472.79391924606585,-782.2402573678966
470.8238469603067,-782.5853508834543
468.8535074999576,-782.928919942032
466.8829064370332,-783.2709841730511
464.9120493435484,-783.6115632059331
462.9409417915179,-783.9506766700993
460.96958935295646,-784.2883441949713
458.9979975998789,-784.6245854099705
457.02617210429986,-784.9594199445185
455.05411843823424,-785.2928674280366
453.0818421736967,-785.6249474899464
451.1093488827021,-785.9556797596692
449.136644137265,-786.2850838666267
447.1637335094004,-786.6131794402403
445.190622571123,-786.9399861099312
443.2173168944475,-787.2655235051211
441.2438220513887,-787.5898112552316
439.27014361396124,-787.9128689896838
437.2962871541801,-788.2347163378995
435.3222582440599,-788.5553729292999
433.34836260765564,-788.8760088302893
431.37493045465703,-789.199316313343
429.4019318185029,-789.5253450180614
