sim_time,x_dspace,y_dspace,z_dspace,heading_dspace_deg,longitude_deg,latitude_deg,heading_gnss_deg
4995,-49.466948634608755,-266.3620702520121,0.38188577375319893,-8.552693136136707,-121.7563546894493,36.584953255979194,100.25431971635447
5000,-48.214829947443924,-266.57707509060987,0.3881793963859443,-9.127037520084523,-121.7563409560716,36.58495121075423,100.69076206526714
5005,-46.94666000723459,-266.80293314886734,0.38822478726206033,-9.599602132984618,-121.75632704796458,36.58494906723212,101.06069882852277
5010,-45.66433557896183,-267.0409730833151,0.39123131387167065,-10.047452562487502,-121.75631298620232,36.584946813784455,101.46841944576313
5015,-44.36601875022517,-267.2893690381492,0.39354694143155855,-10.446324788066523,-121.75629875027686,36.58494446647163,101.72172498177132
5020,-43.052351125414106,-267.54624326693533,0.39496883226709606,-10.765920436763025,-121.7562843469369,36.58494204207605,101.9350346943818
5025,-41.7224506883866,-267.8103383496897,0.39791422589474146,-11.006141760661928,-121.75626976627842,36.5849395516983,102.06587040081203
5030,-40.37606171762961,-268.0802938819742,0.39930370397864967,-11.174414247697174,-121.75625500526746,36.58493700742143,102.15419940486206
5035,-39.01304129611786,-268.35520609404557,0.4018124402952887,-11.28828577040807,-121.75624006218499,36.58493441727548,102.1971083458863
5040,-37.63290509320805,-268.63425693507975,0.40359307987190585,-11.356691421446849,-121.7562249315717,36.584931788491595,102.22305581621873
5045,-36.23593314604548,-268.9175101514673,0.40576039445709466,-11.405549105384402,-121.7562096165174,36.58492912053167,102.25619531948959
5050,-34.82193932088844,-269.20507047310275,0.40802283008514484,-11.448598808696199,-121.75619411499247,36.5849264124438,102.2975304812965
5055,-33.39119737883232,-269.4975134471204,0.4100022455050545,-11.50205172852526,-121.75617843010123,36.5849236591333,102.36984772348835
5060,-31.943834071255854,-269.79567994196196,0.4122652207315853,-11.579479266877946,-121.75616256337479,36.58492085312824,102.47932378934105
5065,-30.480136657892015,-270.10080843391546,0.41428066163059635,-11.695825416599295,-121.75614651817418,36.5849179834341,102.64297194094638
5070,-29.00043990226253,-270.4141992698975,0.4164868527062149,-11.858975237664659,-121.75613029839286,36.58491503851064,102.83703829986932
5075,-27.50486966513593,-270.7364264431589,0.41869370006073797,-12.053972925211472,-121.7561139055086,36.58491201326146,103.05240028980569
5080,-25.993664143510273,-271.0681962409094,0.42106134255997435,-12.272953358760576,-121.75609734225603,36.58490890142434,103.27777847763412
5085,-24.466855906666307,-271.40955521558175,0.4235505574926417,-12.499355352493227,-121.75608060900099,36.58490570258821,103.50186083983233
5090,-22.9247023088179,-271.7613631752127,0.4261105834502367,-12.743289484468034,-121.75606370871382,36.584902409126244,103.79835558405506
5095,-21.367757022612214,-272.1257427323844,0.4287222665566357,-13.042745034212997,-121.75604664782946,36.5848990022016,104.11417881475417
5100,-19.795882712463758,-272.5017973985017,0.4313326311865037,-13.349255654643196,-121.75602942469149,36.584895489780045,104.37145942843185
5105,-18.208816861722298,-272.8882374378795,0.4340808226229791,-13.614185490519159,-121.7560120362027,36.58489188331486,104.57666511076174
5110,-16.608251573823978,-273.2831814331942,0.43444594526660474,-13.815051673956111,-121.75599450066258,36.584888199731274,104.7287881945117
5115,-15.011134873705418,-273.68168695786323,0.42936060306707785,-13.96723237091665,-121.7559770036269,36.58488448480325,104.8823945573918
5120,-13.401673358954708,-274.0867132282216,0.4412092736851286,-14.097509897669902,-121.75595937191251,36.584880710531834,104.94721275020208
5125,-11.785921193239838,-274.4949380967777,0.43691958732574215,-14.170876687882703,-121.75594167154942,36.58487690712491,105.02622165977102
5130,-10.15435248523366,-274.9094205873755,0.4483747722720944,-14.237760687354719,-121.7559237982892,36.58487304635253,105.07055939191932
5135,-8.511124758181333,-275.32761235700883,0.4460974113408533,-14.27629129220368,-121.75590579743248,36.58486915133538,105.09634008950412
5140,-6.853059734537842,-275.75045060847265,0.45532107563792584,-14.303417840728992,-121.75588763418357,36.584865213397265,105.116508807503
5145,-5.182192551647471,-276.17682248811013,0.4544970793713394,-14.31568961886386,-121.75586933073943,36.58486124265792,105.11916721316392
5150,-3.4972653310280215,-276.6067200440019,0.4614573803840559,-14.31577240349835,-121.75585087326704,36.58485723905609,105.11180737820769
5155,-1.7991031767604233,-277.0395595633723,0.4622331673989187,-14.303677019871472,-121.75583227074405,36.584853207874325,105.09158634102039
5160,-0.08722065247179579,-277.47508102452895,0.4676121647592408,-14.279475138417785,-121.75581351779013,36.58484915137625,105.06129918533142
5165,1.6381358288041572,-277.9129057134704,0.47004115454268747,-14.24454925898839,-121.75579461705307,36.58484507295884,105.01985131136455
5170,3.377157691360376,-278.3526354422728,0.4746907947285783,-14.197284036741717,-121.75577556636294,36.5848409761465,104.96396715718856
5175,5.129878709100179,-278.7937767602997,0.4779957268094276,-14.135097881739494,-121.75575636526784,36.584836865328164,104.89220983347488
5180,6.89640340290959,-279.2358443430898,0.48225199620339554,-14.057148315264143,-121.7557370125392,36.584832744813035,104.80977894332388
5185,8.676786750469468,-279.67854720590987,0.48589936889830726,-13.96799989506387,-121.75571750752498,36.58482861718549,104.71842829367077
5190,10.471082389131015,-280.12147060236873,0.4899131506340439,-13.86840571918073,-121.7556978495677,36.58482448613179,104.61189978598875
5195,12.27943081632202,-280.56401492521854,0.4937547184745442,-13.753188350313089,-121.7556780370245,36.58482035697463,104.48751298976477
5200,14.101909533746564,-281.005619488164,0.4977106337930248,-13.620564623657774,-121.75565806895165,36.58481623469689,104.34968798511125
5205,15.938597570982079,-281.4458993876791,0.5017040948178361,-13.474779399522568,-121.75563794441724,36.58481212271647,104.20657519224577
5210,17.789461650380144,-281.8847808385228,0.5057641523703783,-13.326281182741724,-121.75561766377521,36.58480802169361,104.0678485861449
5215,19.65445846041526,-282.322372474034,0.5099153540700603,-13.184164609109988,-121.75559722751956,36.58480393066576,103.93267645719914
5220,21.533689539233755,-282.75804940415736,0.5140471756196452,-13.034258627416946,-121.75557663443172,36.58479985518474,103.74284616625269
5225,23.427605279425617,-283.18967136189804,0.5182068148628426,-12.831792896645608,-121.75555587920954,36.584795814255266,103.52507822769958
5230,25.336120467707822,-283.6173540146045,0.5223879309343493,-12.60562379929559,-121.75553496280894,36.584791806856536,103.31769998841011
5235,27.259186338722092,-284.04097720714947,0.5266334347998508,-12.379983790270137,-121.75551388574652,36.58478783406317,103.10902002731694
5240,29.195672337810855,-284.46052796842014,0.5300154389956018,-12.171353792111542,-121.75549266045188,36.5847838961092,102.9228220151108
5245,31.13555579432631,-284.8757250862846,0.5281852954386165,-12.020245592407296,-121.75547139708951,36.58477999654975,102.84439614085434
5250,33.071182254953534,-285.28801114838365,0.530745026938676,-11.955967313690957,-121.75545018006427,36.584776123346685,102.73554427836862
5255,34.99733170996042,-285.69221450976625,0.5323051326611294,-11.839282275083455,-121.7554290659312,36.58477232308437,102.53723101996053
5260,36.91204571576366,-286.0878836487651,0.537632046985942,-11.667556665896477,-121.75540807615168,36.58476859998775,102.39061612877713
5265,38.81141016499056,-286.47628389161355,0.5411051248693433,-11.517314134833919,-121.75538725397232,36.584764943204114,102.29599109280683
5270,40.69371674048252,-286.8588350788747,0.5463097457413222,-11.42781898285911,-121.75536661840984,36.5847613402739,102.25045042279294
5275,42.55658505593239,-287.2366547454338,0.5495388410945646,-11.404074944048787,-121.7553461958217,36.58475778149912,102.24405501297011
5280,44.399012953685535,-287.6104819316546,0.553963786615189,-11.422182071329969,-121.75532599734842,36.584754260406314,102.25679805768135
5285,46.21966052844927,-287.98050187585767,0.5572884085506035,-11.457827551902863,-121.75530603775393,36.58475077548734,102.27678785610297
5290,48.01807395196701,-288.3466152918056,0.5613279807805328,-11.49085907629257,-121.75528632201231,36.58474732767376,102.29446421986545
5295,49.79355961452185,-288.70854068396324,0.5646532312303203,-11.512910192729853,-121.7552668577045,36.5847439195443,102.30585348529374
5300,51.54591078903296,-289.06600966395587,0.568091765093078,-11.523307763534953,-121.75524764705979,36.584740553509896,102.31252646350546
5305,53.27472230023718,-289.41885228712295,0.570928079684507,-11.526965737388991,-121.75522869450569,36.58473723112601,102.31728323304763
5310,54.97988022146715,-289.7669734132105,0.5737781911510246,-11.528029131284699,-121.75521000127935,36.58473395325161,102.31932929888907
5315,56.66116580106808,-290.1102548554209,0.576254853607712,-11.527765456145223,-121.7551915697668,36.58473072096186,102.32033350883441
5320,58.31852417521893,-290.448709080141,0.5786570310753105,-11.528160493801073,-121.75517340057328,36.584727534151675,102.32407981045506
5325,59.951821714567,-290.7824172226037,0.5807746825254239,-11.531852164812308,-121.75515549518143,36.58472439211294,102.33113788721204
5330,61.56103901308908,-291.1114416451657,0.5827601932531788,-11.538959036832901,-121.7551378538147,36.584721294292706,102.34054739748552
5335,63.146115863638165,-291.4358454897789,0.5845788096081745,-11.549195492572158,-121.75512047714544,36.58471824013531,102.3532012044463
5340,64.70705647604316,-291.7557099827356,0.5867691101647652,-11.562449572452824,-121.75510336514054,36.584715228917396,102.36895242338078
5345,66.24382717962784,-292.07109812856226,0.5891552650506642,-11.578505809127702,-121.75508651818048,36.584712260081744,102.38730727562913
5350,67.75642844718935,-292.3820571126564,0.5917686022242785,-11.596819501169696,-121.7550699362677,36.58470933320841,102.40806684786223
5355,69.24487627014759,-292.6886469831177,0.5947339496451833,-11.617401451960326,-121.75505361923614,36.58470644776128,102.43160163110544
5360,70.70919852350009,-292.99091902193,0.5979467297561466,-11.640260532172997,-121.75503756678756,36.58470360328104,102.45734751022455
5365,72.14942944567244,-293.28891282601967,0.6013997996980169,-11.6651708120825,-121.75502177855192,36.58470079941171,102.48488594750721
5370,73.56560376356748,-293.58265938713777,0.6050165071695803,-11.691836832275959,-121.75500625415236,36.58469803587389,102.51493902463407
5375,74.95775978428259,-293.8722036090003,0.6088169245340579,-11.720454952520216,-121.75499099317491,36.58469531226394,102.5458152687466
5380,76.3259937410105,-294.1575491596378,0.6128159694228601,-11.750132040781002,-121.75497599456196,36.58469262853918,102.5798556331173
5385,77.67057942722914,-294.4388483751881,0.6168236182747641,-11.78262519843586,-121.75496125532766,36.584689983314924,102.61631418284885
5390,78.9825062668414,-294.71419601321963,0.6155523460845097,-11.81872565215244,-121.75494687424184,36.58468739449731,102.65696687719289
5395,80.2702053052859,-294.98536165838465,0.6265812056907405,-11.856029500629429,-121.75493275888498,36.58468484544884,102.6912749762378
5400,81.53299819931154,-295.2521307009115,0.6263059335954144,-11.889886688628467,-121.75491891668108,36.58468233815124,102.73264681334848
5405,82.77045271801983,-295.51446422700354,0.6336384359412307,-11.926435689509853,-121.75490535237658,36.58467987299639,102.77021260809636
5410,83.98400254083242,-295.77251737700846,0.6368662118011186,-11.9611911294026,-121.75489205023192,36.58467744845282,102.81064136537594
5415,85.1733655027197,-296.0264571466261,0.6425421711793422,-12.000777972680815,-121.75487901337704,36.58467506306371,102.86106938646802
5420,86.33872573904156,-296.27626206603827,0.6461073902985768,-12.043268619785175,-121.75486623978362,36.58467271700093,102.9051807262671
5425,87.48037897539352,-296.5218911691008,0.6505769146440282,-12.085553430937784,-121.75485372619309,36.58467041059814,102.94861788874464
5430,88.59820629869921,-296.7632488140967,0.6540017597339494,-12.126193593634751,-121.75484147389736,36.584668144719345,102.98999932148601
5435,89.69246094484011,-297.00035553118107,0.6580588126705599,-12.166042786560267,-121.75482948011512,36.58466591915521,103.03449171434106
5440,90.76309697390607,-297.233260127821,0.6614637131845641,-12.207583420643768,-121.75481774535947,36.584663733476226,103.08473033231392
5445,91.81021755526271,-297.46205681926534,0.6652601078436737,-12.252708849201168,-121.75480626851133,36.58466158683293,103.13957111011712
5450,92.83387782456407,-297.68674824251224,0.6683363161636299,-12.300566583766816,-121.75479504896478,36.584659479196134,103.1942591339801
5455,93.83415272481909,-297.90728812864234,0.6715143838291313,-12.349350207300335,-121.75478408588815,36.58465741096992,103.24714692575385
5460,94.81116131196976,-298.1236084547522,0.6742272963332429,-12.397246569946324,-121.75477337796113,36.58465538274737,103.29738877203012
5465,95.764877111062,-298.33563360835865,0.6766817662472664,-12.444045251748026,-121.75476292546244,36.58465339520441,103.3464280952714
5470,96.68489182731533,-298.54099405580234,0.6717774901854378,-12.492764596415451,-121.7547528424554,36.584651470527064,103.41263043771504
5475,97.57612814147167,-298.74091660918765,0.6804167009228433,-12.546651365356315,-121.75474307501018,36.58464959727774,103.4499807270881
5480,98.4452112142886,-298.9363579217316,0.6809628055820628,-12.584130197923034,-121.7547335504322,36.58464776624488,103.48445033227487
5485,99.2896500830391,-299.12684259074075,0.683216210297208,-12.619680656182311,-121.7547242960346,36.58464598192202,103.5185161471054
5490,100.11097827264207,-299.3125671880363,0.6864275811291565,-12.654218461644042,-121.75471529498665,36.584644242398376,103.54856097887755
5495,100.91413664636443,-299.49479391709497,0.6900735369413994,-12.689059803635311,-121.75470649316445,36.584642535919315,103.60157915354354
5500,101.70987023692996,-299.6761092540191,0.697871180647313,-12.729568570207405,-121.7546977728373,36.584640838332355,103.65045098437075
5505,102.51528624904842,-299.86024726087487,0.7038076473141995,-12.771400945229516,-121.75468894650308,36.58463911460129,103.68995455533876
5510,103.33055726660066,-300.047354106174,0.7026248260548921,-12.813875814086597,-121.75468001228793,36.58463736340679,103.74580767477708
5515,104.15700261143968,-300.23782098421,0.707415323464243,-12.859704003535073,-121.75467095574844,36.58463558112803,103.79045028559362
5520,105.00102469538237,-300.43291326249596,0.7093083964226051,-12.904479927182173,-121.75466170668993,36.58463375582859,103.82739869087108
5525,105.86185201312689,-300.6326476463305,0.7092256626674106,-12.950909215402266,-121.75465227359868,36.58463188744077,103.88763426107197
5530,106.73956969137144,-300.8373240556536,0.7115239341930578,-13.004571693110218,-121.75464265558772,36.584629973285764,103.95050359641917
5535,107.63740202477268,-301.0476813207323,0.7127384726793002,-13.062683658293212,-121.75463281732317,36.58462800644805,104.0101813579719
5540,108.5549545051026,-301.2637231814764,0.7125796809234312,-13.123322609732044,-121.75462276314374,36.584625986935706,104.07777713127444
5545,109.49223379883792,-301.4855679792683,0.713607534225289,-13.187298849516297,-121.7546124929955,36.58462391369453,104.14248036655535
5550,110.45102402163783,-301.7135518547043,0.7141764294238647,-13.251529272138526,-121.75460198731514,36.584621783544875,104.19883332259283
5555,111.43126492196079,-301.9476626364578,0.7138198138678943,-13.314465627401544,-121.75459124676325,36.584619596601335,104.25844385253491
5560,112.43302441913406,-302.188022660958,0.7141525542192649,-13.378129816659252,-121.75458027061302,36.58461735176773,104.31849855871181
5565,113.4571845014145,-302.43491130345575,0.7142549388675331,-13.443309490985133,-121.75456904921174,36.58461504646442,104.38511467026285
5570,114.50356442120014,-302.6883774624427,0.7138763378913289,-13.509887914259252,-121.75455758455496,36.58461268027504,104.43276165240144
5575,115.57221067294704,-302.94776111600515,0.7138445750481462,-13.561221686353067,-121.7545458760236,36.58461025906997,104.44700958828044
5580,116.66333260191475,-303.2128004561632,0.7135330511585082,-13.594598570696794,-121.75453392127295,36.584607785157665,104.45483770577026
5585,117.77424972115844,-303.4827458772383,0.7103996026268187,-13.616018215292018,-121.75452174965538,36.58460526549241,104.45465363944247
5590,118.88146696684083,-303.75176978533176,0.6979272914627175,-13.629199005951147,-121.75450961857213,36.5846027544176,104.45954048448355
5595,120.0062261936921,-304.02540712207116,0.7126777616949637,-13.646503729974983,-121.75449729535069,36.584600200431524,104.4834616864952
5600,121.13427221688391,-304.30083461357134,0.6937877721619493,-13.678610250339396,-121.7544849362808,36.5845976301635,104.58096039073327
5605,122.26233245017019,-304.5791444298897,0.7020170860354383,-13.759568213406292,-121.75447257752666,36.58459503423514,104.72900848159573
5610,123.38856728194662,-304.85972131309643,0.6949087349629796,-13.863847357423246,-121.75446023921623,36.58459241831651,104.86550625107431
5615,124.50310427632338,-305.14066307085847,0.6963394245741933,-13.989461611733189,-121.75444802959672,36.584589800377486,105.01318086799424
5620,125.60610562662767,-305.4201946633789,0.696052333895808,-14.091452388205777,-121.75443594659447,36.58458719620189,105.00710795897669
5625,126.69539495303945,-305.695012565585,0.6960196071894069,-14.117131297863661,-121.75442401360108,36.584584635425394,104.90156644790264
5630,127.7685639836552,-305.96274008937837,0.6953670097845877,-14.063448650593408,-121.75441225670959,36.5845821394576,104.69621706994187
5635,128.82536170571785,-306.2216836590365,0.6947678762824896,-13.93098007874379,-121.75440067840326,36.58457972340062,104.44112386071251
5640,129.86418590316373,-306.47135575418764,0.6936274377753527,-13.75119014491309,-121.75438929622041,36.58457739176261,104.18355693072769
5645,130.88419427683968,-306.71176734302213,0.6934167473959265,-13.548315205002279,-121.7543781194248,36.584575144534455,103.9437604796771
5650,131.88462817302675,-306.9434790062526,0.692720819831352,-13.345938229264256,-121.75436715645023,36.5845729768058,103.72684523108414
5655,132.86477358716587,-307.16657356405005,0.6925191017544968,-13.14525834735165,-121.75435641516142,36.58457088791447,103.5106110278962
5660,133.824170602169,-307.38149464810215,0.6918418453456356,-12.952063210234904,-121.75434590068814,36.58456887395978,103.33447924224016
5665,134.75171825454927,-307.58671375044605,0.6842115851348016,-12.769949825782591,-121.75433573484754,36.58456694971433,103.1642690512453
5670,135.65191323283133,-307.78429399847613,0.6905031430438798,-12.61409698971249,-121.7543258685309,36.58456509634048,103.18316591802639
5675,136.5304876747851,-307.97809237336253,0.6888183178344063,-12.564789058529266,-121.75431623933764,36.5845632789024,103.28425051324663
5680,137.38421526261567,-308.1693240517517,0.6889459495986611,-12.599234552811412,-121.75430688294324,36.58456148692195,103.58061824216416
5685,138.21337901170727,-308.3607337178537,0.6901922125849157,-12.734000318711237,-121.75429779668431,36.58455969593712,104.02456169744933
5690,139.02181475799657,-308.55433334457814,0.6915910752439083,-12.968663864297175,-121.7542889387106,36.58455788763499,104.50464328479592
5695,139.81169818100813,-308.75033718563157,0.692203291094217,-13.26045412081689,-121.75428028513316,36.58455605987981,104.95011670974054
5700,140.59501531658637,-308.9509990532843,0.6995577721818428,-13.580943268311488,-121.75427170452109,36.584554191349554,105.39312774511862
5705,141.3903088634596,-309.16077564955816,0.7038063979634717,-13.927707733793916,-121.75426299370599,36.584552240423804,105.79862310984575
5710,142.19381751087573,-309.38126649511764,0.6995276973379975,-14.341834270064929,-121.75425419430908,36.58455019325928,106.5564134936163
5715,143.00628211779872,-309.6152011178898,0.704243137730748,-14.8617710380461,-121.7542452986301,36.58454802548069,107.09128579208803
5720,143.83641042370115,-309.8591560653917,0.7047219947732576,-15.327081265015728,-121.75423621035843,36.58454576664765,107.28641726824551
5725,144.68219617236826,-310.1118455543502,0.7029951105358264,-15.7120345134203,-121.75422695134486,36.584543428416566,107.67805910741103
5730,145.54266764253546,-310.3769558421015,0.7046332926217631,-16.146414418837477,-121.75421753287723,36.58454097807553,108.22666638561101
5735,146.4209904561947,-310.65760899005426,0.7049600593210837,-16.6742069227851,-121.75420792065658,36.584538387500274,108.92283618897478
5740,147.31433211870177,-310.9581785225485,0.7036848172122805,-17.346921108027416,-121.75419814654435,36.584535618056556,110.00044602197181
5745,148.2202764604134,-311.28442333854,0.7046662569256411,-18.234376969766814,-121.75418823805056,36.584532618734244,111.31301755888963
5750,149.13925251909845,-311.6402889052343,0.7058801080396667,-19.328732222967307,-121.75417819110262,36.58452935436683,112.75406350942038
5755,150.06863094646184,-312.0290809420243,0.7063182400988884,-20.615481980791284,-121.75416803515364,36.5845257958041,114.36751391094224
5760,151.00659820847608,-312.45227657355,0.7081938416038235,-22.056300592929826,-121.75415779038701,36.58452193008763,115.93311882195945
5765,151.9534659780083,-312.91042429151327,0.7109071564630968,-23.588677802995004,-121.75414745346535,36.584517752302155,117.46119754387902
5770,152.90760032027038,-313.40394168489775,0.7129960615875347,-25.176988729536493,-121.75413704242395,36.5845132589021,119.04007329022993
5775,153.8653916603706,-313.9342613979721,0.7148193595322385,-26.868097302449844,-121.75412659718832,36.584508437513755,120.71093081580605
5780,154.82459521654837,-314.5021289491581,0.7159784843066159,-28.677334126055907,-121.75411614256429,36.58450328173661,122.35832656000873
5785,155.78285042869757,-315.10570550813384,0.7145563639757969,-30.53279621469937,-121.75410570420819,36.584497808187436,123.69207429729165
5790,156.72432817819976,-315.73468242360894,0.7008643223008134,-32.30895968136204,-121.75409545449276,36.58449211029408,125.85416726409011
5795,157.6511704542714,-316.40623225794616,0.7037752999154507,-34.44942985687054,-121.75408537267235,36.58448603496653,127.37995750895725
5800,158.57881158319807,-317.1051866307159,0.70427182337203,-36.067894530363425,-121.75407528655008,36.5844797156073,128.5624296627682
5805,159.50348543753313,-317.8336643639092,0.7045118846229564,-37.30453064142204,-121.75406523788507,36.584473133751025,129.78329991704692
5810,160.42823177035547,-318.58874935889054,0.7078427122516884,-38.33129609061746,-121.75405519277528,36.58446631503652,130.494413092113
5815,161.36174709053125,-319.3648288796094,0.7009563677881157,-39.054433379232,-121.7540450546757,36.58445930851279,130.95751965743264
5820,162.29194820924863,-320.1620763377756,0.6874095665603498,-39.84814273564448,-121.75403495648229,36.58445211390591,132.06306611928844
5825,163.22639128873564,-320.98170276151967,0.6931707608349306,-40.60022340868253,-121.7540248153051,36.58444471964165,132.3707731251454
5830,164.16736972451102,-321.8172672436604,0.6849738667328309,-41.14777694181387,-121.75401460487272,36.58443718281399,132.84010075780986
5835,165.11305690011162,-322.67260031645054,0.6876858746447321,-41.67238329987575,-121.75400434589719,36.58442946951664,133.3357647159295
5840,166.0646262517014,-323.5469155165761,0.6848271341382076,-42.18313370837331,-121.7539940253468,36.584421586627116,133.8643324139251
5845,167.01744202692086,-324.443854624531,0.6851463275011346,-42.80564165254749,-121.75398369479211,36.584413502214574,134.63426480425514
5850,167.97161552337118,-325.36448196272954,0.6831470820075441,-43.50968153724322,-121.75397335318343,36.584405206793015,135.30444747429124
5855,168.92572713869055,-326.30888019997644,0.6805421179369009,-44.252121470668726,-121.75396301614435,36.58439669977573,136.09376643565562
5860,169.87847161582084,-327.27881116259385,0.6786197288161577,-45.04218051287603,-121.75395269831576,36.584387965616685,136.94440999763842
5865,170.8270153304096,-328.2763520286404,0.6754450219203922,-45.925376025603825,-121.75394243119605,36.58437898612327,137.9249090469134
5870,171.7701763599515,-329.3020240124645,0.6730476423343348,-46.88269746046543,-121.75393222786704,36.584369756779985,138.85441750209682
5875,172.70722171830363,-330.3561628477706,0.6697622339135292,-47.876848018506024,-121.75392209644362,36.5843602746753,139.91825017474446
5880,173.63324489482116,-331.44137339673836,0.6665994021417259,-48.98818775513038,-121.75391209130407,36.584350517137224,141.11832156586024
5885,174.5462914851516,-332.55766501552364,0.6635703627381202,-50.194040721195954,-121.75390223394068,36.58434048428787,142.32754170596996
5890,175.44323811380627,-333.70489263969796,0.6602702091783386,-51.47228703254683,-121.75389255867455,36.58433017774689,143.64490784698174
5895,176.31858167295877,-334.881347386255,0.656057303861936,-52.834928844351445,-121.75388312573868,36.58431961330466,145.06023644147064
5900,177.1646703022747,-336.08283366500905,0.6499146377812328,-54.31963338189714,-121.75387401858714,36.584308829113304,146.67422493644133
5905,177.97465065243102,-337.3077630377119,0.6467977790620273,-55.99813024795099,-121.75386531231982,36.58429784003302,148.31455386946791
5910,178.74779235502473,-338.54948696872907,0.6428288447283327,-57.71254554381803,-121.75385701388055,36.584286705323876,149.90127070314668
5915,179.47761530481972,-339.80336292425517,0.6396249910668,-59.547919294493866,-121.75384919376546,36.58427546699349,151.65796123155712
5920,180.16591453204524,-341.0651974930966,0.6399222063036187,-61.37246954224756,-121.75384183155042,36.58426416218174,153.0295454487178
5925,180.81923608260365,-342.32876810706847,0.638828607839319,-62.94567189355205,-121.75383485423711,36.58425284559212,154.27011963571363
5930,181.43870926822953,-343.59086623670476,0.6383435184531328,-64.26027417763675,-121.75382824888271,36.58424154566735,155.3711510134406
5935,182.0283753284221,-344.8476126861727,0.6372987366053412,-65.22581576145154,-121.75382197041509,36.58423029651417,156.33323400573025
5940,182.5888204103674,-346.0969484083512,0.6365684352966465,-65.95354624007791,-121.75381601205208,36.584219116400035,157.31144391259807
5945,183.11979962102185,-347.3366704732545,0.6357069992077542,-66.63511950297631,-121.75381037612613,36.58420802496053,158.2764961432606
5950,183.6211897495548,-348.56439493416923,0.6352223453315027,-67.40160971053973,-121.75380506360204,36.584197043429825,159.26600758125312
5955,184.09245544046277,-349.7788337605834,0.6364454132470205,-68.27407954299932,-121.7538000801558,36.58418618332988,160.2419708363217
5960,184.53622952571365,-350.9792532446616,0.638748192610443,-69.16446166674002,-121.75379539671657,36.58417545091527,161.11882417590326
5965,184.95345403078997,-352.16527075514335,0.6403892372375256,-70.0496794028227,-121.7537910028631,36.584164849493064,162.0773999546244
5970,185.34176160796306,-353.33697867014155,0.6423742083907926,-70.98731234240027,-121.75378692464177,36.58415437848979,163.20693384870265
5975,185.698601981128,-354.4951510457381,0.6445824084854186,-72.02831954843516,-121.7537831902219,36.58414403128315,164.45165934900058
5980,186.0243113195553,-355.6395354041935,0.6465646804781248,-73.14605829963796,-121.75377979586551,36.5841338100853,165.6475298995209
5985,186.32137147019046,-356.7693609638065,0.6484585495085792,-74.26200179386994,-121.75377671415599,36.58412372149668,166.76208659575053
5990,186.59207452130042,-357.88519530639195,0.6508560450466315,-75.33720807215256,-121.75377391998217,36.58411376022393,167.8277668023627
5995,186.8378623924943,-358.98886795289485,0.6534515594456926,-76.38132307476265,-121.75377139778776,36.584103909829686,168.93903375296674
6000,187.06071248640032,-360.0912218072123,0.662239502739791,-77.43976957765933,-121.75376912760234,36.58409407358587,169.96860036892772
6005,187.26765418301497,-361.20337538613705,0.6658977825285749,-78.38012216289907,-121.75376703394899,36.584084151779955,170.85022724700514
6010,187.45218700907967,-362.32384889447115,0.6668547101263413,-79.41097195231161,-121.75376518806489,36.58407415826791,172.2517816091304
6015,187.61445395642303,-363.4578479023063,0.6736581950627608,-80.56583064470102,-121.75376358922892,36.5840640466963,173.16683806124928
6020,187.76048696906727,-364.60393009123476,0.6729215871779711,-81.60448038378688,-121.75376217087785,36.584053829270225,174.1548687966175
6025,187.88743523731605,-365.7630540266008,0.6780293484481313,-82.64575143716631,-121.75376096451586,36.58404349775644,175.02949782562695
6030,188.0010686557822,-366.93630503233686,0.6791432019706771,-83.54809933619443,-121.7537599068746,36.58403304188727,175.6887138124497
6035,188.1005253726791,-368.12165351630546,0.6806674889527792,-84.37861006742664,-121.75375900709902,36.58402247982012,176.44497727522094
6040,188.18710452160786,-369.32022346500094,0.6841095044266114,-85.15129744819771,-121.7537582510876,36.58401180141303,177.0213843750431
6045,188.26195301451972,-370.53067313669163,0.6854156404749165,-85.85288038574751,-121.75375762600942,36.58400101848926,177.63213464723057
6050,188.32552264461887,-371.7526297465594,0.6889628969838281,-86.5102748966348,-121.75375712683552,36.58399013431973,178.11286630837805
6055,188.3828233392701,-372.9861436762253,0.6924905476741733,-87.0109868662309,-121.75375669848498,36.583979147929334,178.16648612617522
6060,188.4405640584366,-374.23546817448727,0.6967777057176413,-87.22118529923586,-121.75375626788166,36.58396802075179,178.26350223376753
6065,188.49661661413427,-375.5009403160771,0.6987600896395602,-87.35404706861227,-121.75375585848221,36.58395675001023,178.40343200491162
6070,188.55030643709503,-376.78289636649384,0.7022892661144177,-87.51188037665045,-121.75375547775917,36.583945332782235,178.51766658986736
6075,188.60241526218667,-378.0813616413332,0.7057094986216411,-87.6665867927699,-121.75375511712075,36.58393376876028,178.60890633171735
6080,188.6532995678236,-379.3965027159189,0.7098938384523311,-87.79270318751848,-121.75375477267431,36.58392205642409,178.68171672252006
6085,188.70329591571823,-380.7284765039026,0.7138625452291211,-87.8864104836503,-121.7537544407447,36.58391019434151,178.73815465272952
6090,188.75293989218588,-382.07744688422,0.7178807301074234,-87.94892522097783,-121.7537541154694,36.58389818099742,178.76090600582864
6095,188.80318143250685,-383.4434925417768,0.7215972096838713,-87.97680653190625,-121.75375378641584,36.58388601559154,178.74480364254956
